Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
30;7,97865146328662E+24;1,69705395188432E+24;95,16087;11,19153;12;306,8843;False
31;7,16233519178253E+24;1,54880154088967E+24;95,93046;11,85266;12;306,8843;False
32;3,8986905369409E+24;9,66471862505757E+23;97,70415;15,53302;12;306,8843;False
33;4,10731715957665E+24;8,1982377317245E+23;92,69804;13,57056;12;306,4004;False
34;1,04770784806298E+25;1,42271809939082E+24;122,8617;17,31921;12;305,598;False
35;8,26472068807794E+24;1,47610992973985E+24;93,20255;10,53711;12;306,0127;False
36;6,54655578094675E+24;1,34978140924069E+24;107,1798;15,56311;12;307,3543;False
37;5,27762385578184E+24;9,54325990283889E+23;77,9463;8,509644;12;305,3385;False
38;7,43124029767402E+24;9,15362499100905E+23;109,4071;15,3584;12;304,935;False
39;4,98188219602762E+24;1,23104233161727E+24;95,1048;13,24756;12;304,935;False
40;8,30736552515109E+24;1,80822696221467E+24;91,58731;10,09619;12;304,935;False
41;1,36966671224767E+25;1,49355048166772E+24;156,0036;26,07544;12;305,0397;False
42;3,58201931665279E+24;6,40353598310247E+23;101,15;17,1748;12;304,935;False
43;4,49171963595665E+24;1,02210664288322E+24;100,1732;15,41333;12;305,0397;False
44;1,0961875055788E+25;1,18595959199914E+24;111,8465;13,92749;12;305,4468;False
45;7,53619650684591E+24;1,83838011335793E+24;125,113;20,59558;12;307,6226;False
46;7,65050521526316E+24;1,07013564226677E+24;122,7291;19,64575;12;307,6799;False
47;5,25676727517921E+25;3,24238875681131E+24;156,1696;17,39526;13;308,2004;False
48;1,13922472507452E+24;2,15624947916368E+23;70,72289;12,38;12;305,5359;False
49;2,04640151537758E+24;7,46239719800644E+23;94,47899;20,57556;13;308,0801;False
50;1,63187478534927E+24;3,56068249301347E+23;66,06287;10,30969;13;308,4138;False
51;8,97110531765702E+24;1,18490280219225E+24;125,4988;19,255;12;305,8701;False
52;3,90299929283399E+24;9,66797290881561E+23;97,56783;16,76025;13;303,278;False
53;6,25326926753658E+24;7,03591979091007E+23;108,0829;16,27917;12;309,8881;False
54;6,67118601913399E+24;7,4732459725235E+23;108,1811;15,83997;12;308,6668;False
55;5,18638453021102E+24;1,29468662591724E+24;116,4958;22,75916;13;311,3229;False
56;3,88751238649298E+24;6,59603421346128E+23;85,91447;12,96606;13;307,6633;False
57;3,01904111665462E+24;5,84726594686172E+23;82,46355;13,30652;13;312,1882;False
58;7,50339070189307E+24;9,3213157434072E+23;98,40879;13,55469;13;308,7586;False
59;3,77839758945398E+24;4,55643085751877E+23;101,0887;18,97913;13;312,2271;False
60;6,07886394923094E+24;7,6524392026834E+23;123,5779;24,15674;13;309,5825;False
61;5,35118255361877E+24;1,1280266304884E+24;107,6432;18,78967;13;309,5825;False
62;4,04072470170094E+24;7,89084413929196E+23;106,7743;20,73267;13;310,9534;False
63;3,74154503001998E+24;4,40298380293676E+23;94,6461;16,44153;13;311,2278;False
64;2,62061507955334E+24;4,70556724463965E+23;78,92987;12,61926;13;308,6693;False
65;1,14844953826326E+24;3,2022298460977E+23;67,08701;13,35486;14;308,5034;False
66;1,39505245851204E+24;2,05409678187045E+23;67,54028;11,59778;13;310,8214;False
67;2,49758077295884E+24;5,90716690841961E+23;77,90221;12,57202;13;310,259;False
68;2,19728910848668E+24;5,41999413459665E+23;66,15822;9,292236;13;310,259;False
69;4,02135302635016E+24;1,09631854906896E+24;94,6778;15,93848;13;310,259;False
70;5,20344511675974E+25;4,5656659789835E+24;154,1964;17,0752;13;309,45;False
71;1,32895255752613E+25;1,90865251073651E+24;139,7687;23,41772;13;311,7753;False
72;8,96888075561388E+24;1,32861598460866E+24;112,8362;17,34204;13;314,4709;False
73;9,37982348502992E+24;1,62684370504966E+24;125,9719;21,30688;13;310,4975;False
74;5,9403069957288E+24;1,3792052912242E+24;95,48993;13,97925;13;310,4975;False
75;1,39519043439311E+25;1,50347308341396E+24;123,2236;17,51489;13;311,6972;False
76;9,34624176390449E+24;9,26675283581029E+23;97,07266;12,18481;13;310,2444;False
77;2,45911124111462E+24;7,03347960239696E+23;65,59045;8,741211;13;310,2444;False
78;4,95232762971777E+24;8,0527729180028E+23;79,96157;10,24023;13;310,2444;False
79;2,67460956414821E+24;8,62355871990793E+23;78,24804;12,3606;13;310,2444;False
80;5,7346430931295E+24;1,08397364269807E+24;92,64236;13,32422;13;311,4485;False
81;3,09017435587623E+24;1,01713456348618E+24;96,21655;18,36084;13;310,999;False
82;6,72898197415994E+24;1,28197488381268E+24;80,82498;9,342773;13;310,2769;False
83;2,43166767407971E+24;5,75726882419301E+23;96,2458;20,22998;13;311,1002;False
84;7,57387801684172E+24;1,59060943879757E+24;108,9769;16,89893;13;310,1528;False
85;2,33506308417201E+24;4,59080357362599E+23;65,4552;8,871826;13;310,1528;False
86;6,92874810680241E+24;1,25651109447333E+24;95,54475;13,18311;13;310,1528;False
87;4,58848606722056E+24;7,85652786755866E+23;96,20153;15,65869;13;309,9857;False
88;1,52526816904355E+24;2,39817558911801E+23;65,03218;10,28931;13;309,9857;False
89;5,88952080345086E+24;8,85871223681997E+23;108,6182;18,35742;13;308,1553;False
90;4,6965900403304E+24;7,17109796577612E+23;78,53416;9,977295;13;308,1553;False
91;6,84331085870352E+24;8,7890391353019E+23;109,6101;17,61816;13;307,4935;False
92;3,52545698763678E+24;7,64559674164335E+23;107,9852;22,17554;13;307,838;False
93;5,13407936385077E+24;7,79337356141043E+23;96,8137;14,98706;13;306,2267;False
94;1,12399528051701E+25;1,95056934746182E+24;113,2089;15,53442;13;306,078;False
95;3,54418187402348E+24;1,02665809836896E+24;86,36997;13,56396;13;307,1639;False
96;1,23920903231538E+24;3,26539036033602E+23;66,30212;11,50269;13;307,0441;False
97;3,65873557826046E+24;5,61564448210184E+23;95,38646;16,49341;13;305,3064;False
98;1,20139565692248E+24;2,94259670881753E+23;63,14776;10,45142;13;306,4739;False
99;2,64919427427028E+24;7,20448255649095E+23;80,19444;11,73267;12;305,8402;False
100;2,52109864227056E+24;7,50213862913907E+23;68,82908;9,465576;13;306,4739;False
101;3,85862564996468E+24;8,19786909617809E+23;80,56097;11,37451;13;308,8089;False
102;4,83096621222646E+24;6,16143063542011E+23;85,33346;11,68652;13;305,9168;False
103;2,19785620175176E+24;3,72329603737337E+23;79,0147;13,40039;13;305,8818;False
104;8,87353299426139E+24;9,50259313316349E+23;110,5667;16,01245;13;303,6623;False
105;7,60790822443245E+24;1,60838615561776E+24;108,7783;16,55322;13;306,1415;False
106;1,73789542930029E+24;5,25974702733126E+23;65,66289;9,738525;13;303,1717;False
107;4,51868618171903E+24;1,14498020057998E+24;80,31464;10,41138;13;302,835;False
108;4,40923011991466E+24;9,56322571186516E+23;82,05786;10,98584;13;302,4828;False
109;1,1408586021963E+25;1,57796553626402E+24;94,84693;10,48047;13;302,7706;False
110;2,8792764778764E+24;7,25332085593944E+23;66,48185;8,249512;13;302,8334;False
111;9,99727059682212E+24;1,88934317821701E+24;82,17903;8,147705;13;303,1369;False
112;4,57417687019651E+24;9,21505244914549E+23;79,06064;10,08228;13;304,4408;False
113;6,97527483058157E+24;1,27371403301481E+24;115,6602;19,35547;13;303,6055;False
114;3,58234876397273E+24;1,2358027499164E+24;82,03015;11,90039;13;302,9637;False
115;8,25127992917724E+24;1,06937319798032E+24;108,783;15,80298;13;302,0668;False
116;1,03803103199837E+25;1,00352103776287E+24;124,0865;19,19067;13;301,8648;False
117;1,86079239412055E+24;4,48879377864317E+23;64,72457;9,189209;13;302,8795;False
118;4,76899034028557E+24;9,41479741850968E+23;109,2829;19,7998;13;302,8795;False
119;1,02146862283179E+25;1,28365192642263E+24;94,4696;10,83203;13;302,8853;False
120;7,87791840558611E+24;2,04597269315275E+24;108,6034;16,15918;13;304,2161;False
121;1,39754631419562E+25;1,74410383949113E+24;110,9847;13,57397;13;303,2117;False
122;3,27595641535895E+24;1,29897063608146E+24;79,78416;11,42529;13;298,9352;False
123;4,09607329260298E+24;8,75378668046792E+23;79,54125;10,42944;13;298,9352;False
124;6,7289992679825E+24;1,46953165404331E+24;79,40704;8,767822;13;303,0808;False
125;3,6402184483289E+25;3,30713719745537E+24;142,9673;16,15942;13;301,7926;False
126;3,52323127267214E+24;9,97085791779148E+23;99,12154;18,09277;13;303,7786;False
127;7,37813327440732E+24;1,1896056116438E+24;94,48062;12,24341;13;303,0399;False
128;7,00440569823847E+24;1,32759535300279E+24;95,97456;12,84204;13;301,62;False
129;1,58481973529063E+25;2,45478814924896E+24;108,7747;12,35913;13;302,0473;False
130;5,1655944731792E+24;9,70319481000322E+23;96,56512;14,66431;13;302,5626;False
131;5,73918733323991E+24;1,23158940645163E+24;96,80099;14,11694;13;301,784;False
132;8,65886246886811E+24;1,66911547456668E+24;112,6105;16,82837;13;303,9292;False
133;1,04954053208671E+25;2,1066889262382E+24;109,5207;14,771;13;304,5731;False
134;1,32343479049723E+25;1,4196917054754E+24;94,79234;9,876221;13;301,8485;False
135;8,12045100852047E+24;1,16067044600094E+24;94,75181;11,82983;13;301,8485;False
136;7,8255728869732E+24;1,7132854590895E+24;84,42049;9,392334;13;301,8485;False
137;2,99941314685336E+25;4,67969755615468E+24;129,0532;14,37598;13;309,3598;False
138;1,22929713555598E+25;1,56108139126695E+24;92,95988;9,739746;13;301,8485;False
139;1,68209552727527E+25;2,58673292570793E+24;127,4652;16,91113;13;301,8485;False
140;1,18026453688655E+25;2,11347756502633E+24;114,0302;15,25732;13;302,0756;False
141;1,13075508988282E+25;2,17633452454986E+24;98,50324;11,29517;13;300,5078;False
142;1,48790503832123E+25;1,52538493658494E+24;110,5583;13,02441;13;300,5759;False
143;1,09298480493115E+25;1,83336632282268E+24;111,5768;14,91016;13;300,5759;False
144;1,51926288915642E+25;2,11925995971224E+24;125,4551;17,02588;13;302,433;False
145;7,18548643205579E+24;8,77233676562522E+23;79,78412;8,623047;13;302,433;False
146;5,86484021280174E+24;9,25577119476108E+23;93,87226;13,14111;13;302,433;False
147;4,5418155164837E+24;9,38921549395021E+23;78,45951;9,872559;13;302,433;False
148;6,7408726300977E+24;1,27371743179541E+24;95,31572;12,8457;13;301,7495;False
149;7,20663158891103E+24;1,64838703882752E+24;94,94276;12,42139;13;301,7495;False
150;3,92015032607475E+25;3,04782383192528E+24;172,6282;23,59082;13;303,3041;False
151;6,29160909571153E+24;2,1575142475695E+24;87,13593;10,95361;13;303,3041;False
152;6,54896135166611E+24;9,78718308466507E+23;85,34029;10,30762;13;302,8818;False
153;3,74547850996332E+24;8,74579942129E+23;79,83475;11,03662;13;302,8818;False
154;4,01831565464627E+24;8,04531510772653E+23;64,31383;7,459473;14;305,8389;False
155;1,38868611243272E+25;1,46689040223314E+24;111,2573;13,63574;13;302,3898;False
156;5,66500432840824E+24;1,4481208043022E+24;99,17113;16,42822;14;304,1028;False
157;6,67626982650856E+24;6,47230503636917E+23;109,2473;17,45557;13;304,4165;False
158;3,00584996525966E+24;1,01791665802616E+24;99,17303;21,21924;14;305,326;False
159;9,49289164990822E+24;1,46663936619021E+24;96,61473;12,80566;14;305,326;False
160;1,20085479262163E+25;2,06107008411448E+24;95,69016;11,52002;14;306,1145;False
161;1,69917790404043E+25;2,59561583066494E+24;108,7864;13,24414;14;305,326;False
162;3,78124501733998E+24;1,05671789711113E+24;94,36829;17,42432;14;306,3129;False
163;5,20274506282214E+24;1,22469484420031E+24;86,4319;12,64063;14;304,5013;False
164;6,03209857070033E+24;9,44269735572339E+23;112,5883;21,375;14;307,105;False
165;3,30281285711764E+24;4,73080650477892E+23;69,05594;9,294922;14;304,5552;False
166;8,2630944922957E+24;1,27400884347547E+24;96,1909;13,38623;14;305,6486;False
167;1,03965007966729E+25;1,42135203104343E+24;92,3728;11,26172;14;305,6486;False
168;1,70960979722145E+24;4,63008734331183E+23;52,78008;6,707031;14;304,0699;False
169;9,85287870758516E+24;1,61969187154538E+24;91,82498;11,34619;14;305,6486;False
170;7,45942865200091E+24;1,29349986960795E+24;85,92593;10,93701;14;305,6486;False
171;7,46007198220048E+24;8,69694847960427E+23;97,74769;14,40527;14;305,6486;False
172;1,84610230065441E+25;2,23512011235139E+24;108,3578;12,77832;14;306,2874;False
173;7,70264090216223E+24;1,37431844147682E+24;94,74415;13,34131;14;306,2874;False
174;5,91631700506094E+24;1,12591517689881E+24;83,26352;11,16113;14;305,6486;False
175;6,5506740165612E+24;1,05721232867336E+24;77,15233;9,135254;14;305,6486;False
176;4,03144570120149E+24;6,8027187262102E+23;80,70884;12,08154;14;305,6486;False
177;6,63461765485087E+24;1,51066777234037E+24;106,5598;18,15967;14;305,6486;False
178;7,33470387425028E+24;1,35002496178191E+24;106,7107;17,51367;14;305,5817;False
179;2,88412941271966E+24;6,72281430458576E+23;80,83067;13,77734;14;305,2835;False
180;7,55785298438844E+24;1,33438069093243E+24;81,3373;9,748047;14;307,3851;False
181;5,59200133873653E+24;8,17887290705207E+23;114,3969;22,54785;14;304,1152;False
182;4,70102446466749E+24;4,33862130349798E+23;79,72607;10,14404;13;304,0511;False
183;5,11238368697708E+24;8,16606832803023E+23;98,39594;15,39746;13;303,7035;False
184;3,92143537238378E+24;5,65783607299423E+23;97,38548;16,69141;13;303,7408;False
185;4,6318465803177E+24;9,45146226618774E+23;91,67724;14,91943;14;302,9485;False
186;2,57093425076795E+24;4,7725332690346E+23;68,68613;10,0459;14;302,9485;False
187;2,47156567566814E+24;5,39717718274905E+23;78,12591;13,4541;14;302,6588;False
188;2,70907038792091E+24;6,46254431443677E+23;70,7723;10,58398;14;305,0507;False
189;6,55271007593834E+24;1,19538107830455E+24;95,92639;14,52783;14;305,439;False
190;1,07424787051473E+25;8,88588019950635E+23;112,2024;16,68066;14;302,9847;False
191;5,1494028435685E+24;1,14010756398363E+24;80,70943;11,04102;14;306,5016;False
192;7,37414647184439E+24;1,44718207989145E+24;85,62142;10,80566;14;303,257;False
193;8,83334272707155E+24;1,60413348466746E+24;99,53235;13,94189;14;303,7659;False
194;8,22131146404724E+24;1,16353940767453E+24;93,02702;12,47705;14;305,4343;False
195;9,59048991403771E+24;1,20590036324964E+24;122,2145;21,21289;14;306,0757;False
196;3,48366692656715E+25;3,15688446096131E+24;129,85;14,79248;14;306,2101;False
197;8,60647890384554E+24;1,78020176493168E+24;94,64871;12,7832;14;306,6931;False
198;1,02716347860379E+25;2,68259221455601E+24;109,7815;16,49658;14;307,9315;False
199;2,41257976153426E+24;6,27706308385658E+23;79,87311;14,49219;14;306,9862;False
200;5,73087015750568E+24;1,43572038064996E+24;79,29871;10,1958;14;306,0573;False
201;3,84253807151977E+24;9,0452738792644E+23;93,49766;16,99658;14;306,7593;False
202;8,85413047826036E+24;1,71910598274979E+24;94,61644;12,62158;14;306,3498;False
203;5,60392312355492E+24;1,45582578513511E+24;80,22565;10,604;14;307,702;False
204;1,80529879451627E+25;2,59605508581477E+24;113,2853;12,97314;13;305,034;False
205;3,15101517659584E+24;1,04065320129242E+24;65,53575;8,519531;14;306,3623;False
206;1,21255221891522E+25;1,94184429817705E+24;95,12985;11,34668;14;306,3623;False
207;1,2541522785209E+25;3,37783954288478E+24;109,9507;13,95898;13;305,1789;False
208;1,01976206842067E+25;1,41016204710502E+24;95,6396;12,24512;14;306,3623;False
209;1,43963048554108E+25;2,79795604494551E+24;94,29174;10,44824;14;306,3688;False
210;8,44253519527271E+24;2,61669301353289E+24;113,4488;18,95313;14;305,8543;False
211;8,50206226193781E+24;1,81127517596566E+24;79,88393;8,967773;14;306,9763;False
212;6,74165431087782E+24;1,7727314169532E+24;94,60711;14,06299;14;307,6119;False
213;1,02407952887112E+25;2,32797720174105E+24;94,68594;12,01416;14;307,4149;False
214;1,32613389503167E+25;2,55382146747404E+24;123,8465;19,46094;14;308,9661;False
215;9,60848067765634E+24;1,34654495950411E+24;95,38596;12,55859;14;308,6821;False
216;1,2442561767861E+25;3,19490082633068E+24;111,1994;15,74561;14;307,6912;False
217;1,92858276626259E+25;2,2416731061875E+24;92,04781;8,806152;14;302,8281;False
218;1,39652759275415E+25;3,05899843497507E+24;97,1938;11,39063;14;309,4059;False
219;6,07460275134991E+24;2,20278472572498E+24;83,64092;11,31543;14;309,4602;False
220;1,02673124833172E+25;3,00581397895428E+24;95,55728;12,32764;14;309,3938;False
221;5,63303439154624E+24;1,79763769992328E+24;83,39824;11,56885;14;309,3938;False
222;7,52940810502678E+24;2,08824960173741E+24;81,7244;9,913086;14;308,8457;False
223;4,51655904154303E+24;1,17468524092088E+24;80,85148;11,78027;14;309,5143;False
224;6,87929411532305E+24;1,70464394308133E+24;84,18126;10,98145;14;310,3578;False
225;1,33287122242814E+25;2,43298455359445E+24;96,21481;11,35107;14;309,5665;False
226;7,73777157332911E+24;1,51962714907631E+24;81,08656;9,671875;14;309,4454;False
227;2,22375338399558E+25;2,82714025408491E+24;142,5681;19,6377;13;306,1385;False
228;7,46382128293346E+24;1,59382798074668E+24;93,82311;13,34082;14;308,6847;False
229;1,46748610672174E+25;2,32577877783803E+24;129,3898;18,68799;13;306,1385;False
230;1,12569826087147E+25;1,35957553920946E+24;95,20884;11,8457;14;310,0677;False
231;3,00098261889758E+24;6,628684572337E+23;70,67859;9,366211;13;306,1385;False
232;8,62651610313486E+24;1,21455368263518E+24;127,1;22,01904;13;305,4586;False
233;5,67116323508585E+24;1,55608002150368E+24;99,06732;15,19873;13;306,9524;False
234;6,39352274503276E+24;1,79566149004653E+24;110,2171;18,26758;13;306,9362;False
235;9,41615492394385E+24;2,04866813575303E+24;93,44589;10,92383;13;303,2157;False
236;1,20160442218392E+25;2,57570901330797E+24;94,49914;11,36816;14;309,8312;False
237;9,40966224649065E+24;2,41046484713477E+24;93,76675;12,25586;14;309,8312;False
238;8,06639686023773E+24;2,10660180771713E+24;100,5646;13,83057;13;309,1013;False
239;1,59750325534711E+25;2,72720983236698E+24;109,9494;14,09424;14;309,8312;False
240;6,9217746610818E+24;1,93450663818212E+24;81,01005;10,13428;14;311,3873;False
241;7,09840800019509E+24;1,86093226316617E+24;86,09528;10,43408;13;309,3308;False
242;3,52969397416621E+24;8,84260334809659E+23;69,71618;9,459473;14;310,6167;False
243;5,38387594872491E+24;1,21432229153561E+24;97,99464;15,21729;13;308,197;False
244;3,82269629242549E+24;1,23119409270186E+24;89,16203;14,12988;13;307,5409;False
245;2,24928206370349E+25;2,1590207129505E+24;126,0912;15,1001;13;306,9413;False
246;1,17195450926565E+25;2,52044092681028E+24;91,91814;10,7959;14;309,1971;False
247;1,05082477135069E+25;1,63884735511989E+24;92,12202;10,39307;13;309,0224;False
248;1,37755857523885E+25;2,78496009079969E+24;95,66193;11,04932;14;308,8826;False
249;3,57417916219109E+24;1,00005023212602E+24;80,94527;11,82324;13;308,62;False
250;7,83029467699531E+24;1,22068400931706E+24;110,4273;18,65527;14;309,3769;False
251;2,18080198509435E+25;3,16285705314531E+24;113,3633;13,396;14;310,0505;False
252;4,17169370232052E+24;1,2783321428932E+24;81,79206;12,47461;14;310,0505;False
253;4,41705119352547E+25;4,23732456038585E+24;126,413;13,03125;14;311,0822;False
254;1,52522695209976E+25;3,26134203138022E+24;131,3083;21,11279;14;311,428;False
255;5,24148956644521E+24;1,51571723322362E+24;81,31937;11,35059;14;311,4638;False
256;6,13800882241727E+24;2,1798772923482E+24;86,74014;12,26807;14;311,3614;False
257;4,84883793669975E+24;1,88636864180825E+24;79,64637;11,19434;14;311,7467;False
258;2,32247136549034E+25;2,64819844836406E+24;142,1937;19,43457;13;309,3012;False
259;1,19950645092199E+25;2,70245138842936E+24;112,2842;15,07178;13;309,3012;False
260;1,93972517614386E+25;2,29331637812481E+24;99,44101;10,65234;14;311,2213;False
261;4,61633505910256E+25;4,21520307653361E+24;158,8363;20,73633;14;310,4643;False
262;5,70719722025158E+24;1,75974004805889E+24;80,28572;10,65527;14;310,4643;False
263;4,18520513530945E+25;4,62816930449599E+24;123,6064;12,60547;14;309,442;False
264;1,10818180915983E+25;2,72698274160504E+24;94,24577;11,67139;14;310,3144;False
265;8,34627720239233E+24;2,01299996506683E+24;101,3587;15,11377;14;309,141;False
266;9,3696195532534E+24;3,20176547072138E+24;80,63006;8,892578;14;309,1784;False
267;4,84250493887494E+24;1,09443793829479E+24;93,92933;15,97998;14;311,7463;False
268;7,71041332248554E+24;2,10047629858075E+24;81,25427;9,717773;14;309,1784;False
269;3,24791638438363E+25;3,10770796312475E+24;126,5507;14,49951;14;308,5229;False
270;6,54289121994435E+24;1,98645170543029E+24;93,30769;13,97363;14;310,8101;False
271;1,69434704764398E+25;3,04556586746226E+24;96,19602;10,33008;14;308,2207;False
272;1,83956316046458E+25;2,82800006268157E+24;112,4284;13,92725;14;308,0848;False
273;2,92369087652089E+25;3,12262010916257E+24;114,274;12,25342;14;310,7943;False
274;1,86712870659468E+25;2,16479090805768E+24;129,5171;19,06689;14;312,9029;False
275;6,30161530145001E+24;1,70652665600201E+24;94,80354;14,66162;14;310,6487;False
276;1,46013530979266E+25;2,75513923745409E+24;108,8813;14,45947;14;313,2764;False
277;1,11220158527779E+25;1,64601286817937E+24;99,88199;13,32178;14;313,0734;False
278;8,85459222332295E+24;1,87056039283927E+24;80,34529;9,139648;14;313,0734;False
279;1,59781362181615E+25;3,13277466654156E+24;96,1403;10,72852;14;313,0854;False
280;1,01120669910358E+25;2,04584305996029E+24;111,3643;17,4458;14;313,0734;False
281;5,15356200789637E+24;1,80136806360796E+24;81,16763;11,4458;14;313,0854;False
282;2,01837217774922E+25;2,99701632321101E+24;95,14198;9,775391;14;317,4091;False
283;6,55174911586425E+24;1,7139017385309E+24;111,6596;20,89355;14;314,4486;False
284;1,06373703103368E+25;1,80658806555448E+24;80,23013;8,514648;14;313,0896;False
285;9,92963215091135E+24;2,73344768502707E+24;81,85939;9,112305;14;313,0896;False
286;1,27135824847135E+25;2,79874353577435E+24;96,96092;11,87646;14;312,6841;False
287;4,92466546876559E+25;4,46686800132476E+24;139,8995;15,64551;14;313,7237;False
288;9,25650757735793E+24;2,49122343698347E+24;94,47827;12,73535;14;314,2551;False
289;1,44009626582894E+25;1,75469740884894E+24;111,9132;15,51123;14;315,0262;False
290;1,11737601228261E+25;2,44161336879852E+24;95,09066;12,05811;14;314,962;False
291;1,54020859059137E+25;2,62754622407394E+24;111,6243;14,93604;14;313,1432;False
292;8,52527921873683E+24;2,42145314962114E+24;81,54766;9,667969;14;316,0786;False
293;9,33138406447462E+24;1,88304777152457E+24;99,1077;14,15723;14;316,0786;False
294;1,4726078452138E+25;2,08195081659635E+24;97,65936;11,54395;14;315,843;False
295;1,21569531352108E+25;1,51276539838657E+24;110,8627;16,25879;14;315,7883;False
296;1,52812320621148E+25;3,30585790809138E+24;109,7058;14,68652;14;317,9214;False
297;2,00614267818125E+25;3,01921719587893E+24;116,1265;14,93066;14;317,3307;False
298;5,28440418715044E+24;2,00808051450087E+24;79,88968;11,14453;14;317,7383;False
299;4,33963574267133E+24;1,31115152595573E+24;83,75802;13,2334;14;316,3009;False
300;7,93872117989606E+24;1,97895040226036E+24;95,34208;13,86523;14;316,2366;False
301;9,28156978502507E+24;2,72168942358019E+24;95,42644;13,12305;14;316,9444;False
302;6,04348482347982E+24;1,95460765226127E+24;81,4241;11,0293;14;317,6915;False
303;6,68843314838216E+24;1,60745960118922E+24;81,42568;9,729492;13;316,6237;False
304;9,88738564821804E+24;1,60464595456631E+24;96,33643;12,01074;13;316,6237;False
305;1,06012135390309E+25;1,41698254877252E+24;99,15548;12,44043;13;316,6237;False
306;2,4002444525952E+25;2,22160419763068E+24;139,1733;18,82715;13;316,6237;False
307;4,80943540312793E+24;1,20158977602758E+24;83,84901;11,69531;13;315,9086;False
308;8,00408318229599E+24;1,87399452688349E+24;93,56656;12,15137;13;315,0268;False
309;5,78929272536937E+24;1,11114630575001E+24;80,99528;10,08398;13;314,6655;False
310;1,27379229635187E+25;1,72046292905348E+24;97,38291;11,16797;13;316,3094;False
311;8,62007588361012E+24;9,75225001686337E+23;140,3879;28,46582;13;315,6516;False
312;1,41870599786182E+25;2,63258973873686E+24;129,4521;19,63867;13;315,794;False
313;1,15106414806293E+25;1,76796036070643E+24;110,1881;15,01367;13;315,0137;False
314;6,27418556947316E+24;1,43784711281933E+24;83,53041;10,51465;13;316,4859;False
315;7,76020915519102E+24;1,68088178779241E+24;116,1993;19,79199;13;317,8978;False
316;1,59612609060986E+25;2,91174138134702E+24;117,0525;15,10352;13;315,1526;False
317;7,2289354318784E+24;1,30469390015242E+24;92,17673;12,23633;13;315,1526;False
318;1,16444264920238E+25;1,64745079515734E+24;110,3915;15,01465;13;315,1526;False
319;1,7082425187861E+25;2,6900057444082E+24;110,2082;12,96973;13;315,4435;False
320;8,45237076862851E+24;1,68127250045196E+24;108,5489;16,33301;13;314,6456;False
321;1,56712803951028E+25;2,97489305684148E+24;122,6337;16,7041;13;313,6176;False
322;1,56186541401036E+25;2,20662516285693E+24;112,253;15,23828;14;316,8425;False
323;5,97246024711002E+24;1,66961169536104E+24;95,12223;14,00977;13;313,9078;False
