Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
67;1,15705196118925E+25;1,03947962734382E+24;80,37101;12,70508;14;457,2989;False
68;8,55805158896604E+24;9,24720555259186E+23;84,97788;16,19995;14;458,8001;False
69;6,07299384939024E+24;7,58194095308803E+23;80,72536;16,59802;14;458,8522;False
70;1,99569121415769E+25;3,62981651242575E+24;115,4792;22,58911;14;457,4829;False
71;1,3427204002577E+25;2,84904746012994E+24;94,83533;17,18262;14;457,6528;False
72;2,62781155793902E+25;2,38208262985588E+24;103,2859;16,0072;14;459,7973;False
73;1,11621282977662E+25;1,84154855466785E+24;82,49692;13,67993;14;458,7057;False
74;2,36920918919699E+25;2,79266072489055E+24;115,2691;21,07483;14;458,4862;False
75;2,01218283394389E+25;2,99203478848303E+24;105,7142;18,59705;14;458,2106;False
76;9,5637596595377E+25;9,19191208048975E+24;125,0597;14,70459;14;457,9924;False
77;2,75222470100695E+25;4,223849988606E+24;111,1475;18,35229;14;458,2741;False
78;1,72684317788067E+25;4,47673121180471E+24;95,28452;15,73413;14;457,669;False
79;1,93506944852396E+25;3,68316925771685E+24;93,29274;14,42944;14;458,8861;False
80;2,67151696750426E+25;4,68951037494142E+24;92,60406;12,49731;14;456,9553;False
81;2,12369086544215E+25;4,08968394356232E+24;80,01435;9,955322;14;455,8946;False
82;6,31130503023548E+24;1,43289419334008E+24;68,5314;11,33472;14;455,5901;False
83;4,05111454207008E+24;7,54873971098966E+23;65,18941;12,17725;14;458,1972;False
84;2,58368832962051E+25;2,75632831586579E+24;93,19169;12,82886;14;456,9586;False
85;4,09685491573702E+25;4,04970878644522E+24;128,8889;21,69971;14;458,8167;False
86;5,15377172431806E+25;4,14684681900767E+24;127,1136;19,15894;14;456,4932;False
87;3,66398823098937E+25;4,88272869127272E+24;110,7227;16,34424;14;459,3283;False
88;1,7352339100069E+25;3,4379013658543E+24;96,48708;16,21899;14;459,6595;False
89;1,44419836054233E+25;2,37792117800281E+24;103,2948;20,20996;14;459,2559;False
90;2,83469340681578E+25;2,92111131673211E+24;85,33228;10,31323;14;458,6644;False
91;2,97030879639107E+25;4,91474986397649E+24;103,3418;15,35718;14;461,5636;False
92;1,27863030086165E+25;1,75571325417954E+24;88,5275;15,19019;14;460,5285;False
93;3,23245824343417E+25;3,84554975283089E+24;109,8016;16,98267;14;462,6142;False
94;4,10436798636787E+24;9,17462559574459E+23;66,15054;12,55786;14;459,7122;False
95;2,80649167859944E+24;6,29589244827687E+23;64,53107;13,91382;14;461,541;False
96;2,47334319239787E+24;5,20754258353719E+23;64,28619;14,42554;14;458,9644;False
97;8,68156349329382E+24;1,26251912487044E+24;83,85315;15,7063;14;460,3069;False
98;2,32513392241308E+25;2,12406440810264E+24;109,9217;19,14502;14;458,5117;False
99;8,95934782415304E+24;1,37567577435071E+24;78,3785;13,44849;14;461,9991;False
100;1,29973072436252E+25;1,83560521613112E+24;83,26041;13,2561;14;461,7105;False
101;3,38473980511145E+25;2,51534267545757E+24;113,5054;17,8584;14;461,213;False
102;6,61868600903946E+24;1,55494997975995E+24;75,90932;14,14233;14;462,4177;False
103;1,12963318196669E+25;2,38898045572922E+24;79,81011;12,7334;14;460,4994;False
104;3,82211856345953E+25;4,56103426153975E+24;97,27441;12,27441;14;461,8902;False
105;4,98714459094325E+25;3,3857433948883E+24;112,7976;15,21973;14;461,847;False
106;9,35631426262949E+24;2,27486354573504E+24;75,71642;12,28003;14;462,3335;False
107;1,52750720025157E+25;2,55073927256632E+24;95,18011;16,62866;14;461,5363;False
108;1,57641931862376E+25;2,6097421218093E+24;81,20364;11,65479;14;461,3611;False
109;6,99805713597336E+24;1,42028861803849E+24;80,40363;15,698;14;462,601;False
110;2,38035540371923E+25;2,22948839879119E+24;110,4908;19,27979;14;460,4577;False
111;4,26353081769148E+24;8,83444937997897E+23;67,80965;13,08936;14;460,5919;False
112;1,31926156052701E+25;3,2206916743501E+24;98,08428;18,84204;14;462,1356;False
113;1,75063486604974E+25;2,38721755344592E+24;110,6784;19,89014;13;458,1714;False
114;1,51781009276847E+25;3,27719232392159E+24;94,30595;16,29736;14;460,5309;False
115;1,61312245943077E+25;2,19434142886065E+24;113,6249;21,8313;13;459,4688;False
116;6,55398117189717E+24;1,81501005342584E+24;76,39065;14,39697;14;462,4686;False
117;1,23481467200058E+25;2,07343667469678E+24;81,83387;11,74463;13;454,4547;False
118;2,25137669149306E+25;2,23247490492048E+24;95,19365;12,95581;13;455,5557;False
119;1,02206860318278E+25;2,70791681643429E+24;80,70116;12,33496;13;457,0807;False
120;2,98029401895817E+25;3,44731008824721E+24;112,1767;16,60156;13;456,7903;False
121;1,03130915375006E+25;1,61784464531929E+24;78,67578;11,56274;13;454,4826;False
122;1,58433504709009E+25;2,05274024966241E+24;95,82597;15,00903;13;455,0245;False
123;1,21066569345723E+25;2,020427067556E+24;81,60485;11,85718;13;457,6479;False
124;8,02286369714528E+24;1,32873057574338E+24;84,58141;14,8999;13;454,468;False
125;1,51424329950967E+25;2,04959985853882E+24;93,51485;14,46948;13;454,468;False
126;6,60803532017991E+24;1,48047447168194E+24;80,24336;13,00073;12;452,8444;False
127;9,16140654120742E+24;1,13906468809518E+24;83,58625;12,51367;12;452,7257;False
128;6,88499127693807E+24;1,63829588734824E+24;79,57549;12,59644;12;453,7588;False
129;1,55155679696122E+25;1,73672521262907E+24;96,31415;15,28003;13;454,5779;False
130;4,91993111189907E+24;1,05278240606998E+24;80,46735;14,70776;12;453,6393;False
131;9,21654212986148E+24;2,04227900806897E+24;110,3472;22,89624;12;453,4548;False
132;1,49789233614703E+25;2,15412225217816E+24;109,347;18,50342;12;453,1313;False
133;5,48205009714594E+24;1,18813833265957E+24;92,39905;19,11353;12;454,2741;False
134;6,79131813407102E+24;1,50137905017958E+24;81,22353;13,21924;12;453,2398;False
135;6,52930922815933E+24;2,04602905462796E+24;93,16473;18,16333;12;454,5859;False
136;6,98148504226614E+24;1,69900687017987E+24;78,85168;12,27271;12;453,3827;False
137;5,10273085167976E+24;8,76559792213657E+23;78,77344;13,78564;12;452,0814;False
138;1,35731961468623E+25;1,60830066713726E+24;97,51697;15,0415;12;453,9916;False
139;3,125004575699E+25;3,54179226530584E+24;94,72533;10,2915;12;452,576;False
140;1,80317695777919E+25;2,74412300889655E+24;96,28497;13,16553;12;454,9836;False
141;1,66789003554056E+25;2,34701389630122E+24;98,85676;14,28516;12;453,2089;False
142;1,22464290673403E+25;1,58640277484302E+24;98,26905;15,88794;12;453,3904;False
143;4,39556684716357E+24;8,54995566388407E+23;77,73331;14,24927;12;453,3904;False
144;1,74560155663708E+25;2,14391134574814E+24;96,70971;13,35498;12;452,0235;False
145;4,2883938581687E+24;1,0226831401481E+24;78,66114;14,71411;12;452,0235;False
146;2,30328629048508E+25;2,6290974951832E+24;92,04067;10,81787;12;451,5354;False
147;9,34958350688559E+24;1,37715055165468E+24;94,47113;16,07568;12;450,3764;False
148;8,91189876317019E+24;1,17431131105704E+24;84,21719;12,82568;12;451,884;False
149;1,02322901867717E+25;1,4052703409849E+24;80,25105;10,95752;12;451,3752;False
150;7,78161199000254E+24;1,26750487695201E+24;79,44709;11,87549;12;450,477;False
151;1,1740858287821E+24;2,42321803512193E+23;62,67483;14,9624;12;450,5319;False
152;1,28203188046885E+25;9,59799027481903E+23;93,36868;15,35986;13;453,9785;False
153;5,87473170285052E+24;7,2368843802537E+23;79,05711;14,53711;13;454,4756;False
154;6,93531687707491E+24;1,04521943278292E+24;92,95327;19,39111;13;453,9785;False
155;5,00683199384806E+24;7,62660585007321E+23;78,12687;15,07178;13;453,9785;False
156;7,59704136279078E+24;1,02732849585602E+24;94,16527;19,23535;13;453,9785;False
157;2,75206830720485E+24;7,43016001337321E+23;65,07136;12,80518;13;453,9785;False
158;1,06265835767397E+25;2,01887187625732E+24;93,84539;16,65527;13;452,6872;False
159;7,52796234146E+24;1,51809788935298E+24;78,47477;12,92236;13;452,6872;False
160;7,16905268892912E+24;1,38896488153858E+24;78,86354;14,56494;14;453,7498;False
161;5,18092717626896E+24;7,09366908651962E+23;80,92594;17,60498;14;454,8;False
162;6,5664644294883E+24;8,37573752498659E+23;71,77461;11,17041;13;450,4482;False
163;4,59218233356433E+24;1,07431382342714E+24;78,63022;17,41797;14;456,3534;False
164;6,74148829018116E+24;1,03872570897578E+24;81,76389;14,72754;13;452,0901;False
165;1,56411810733821E+25;2,30918745149057E+24;96,27367;16,55127;14;453,6468;False
166;8,51231807518204E+24;1,84642797784574E+24;78,96292;13,63086;14;453,1516;False
167;3,12508856603061E+24;6,6398052372115E+23;82,21756;22,47949;14;454,5178;False
168;5,43992580413212E+24;6,69248084603602E+23;67,06223;11,41113;14;453,9787;False
169;4,10005461878876E+24;5,40128502484721E+23;62,79422;11,03955;14;453,6796;False
170;9,23594695170552E+24;1,39612740236877E+24;80,64819;13,81982;14;453,0641;False
171;8,69710199287215E+24;9,66453425395164E+23;96,97962;21,20215;14;452,8799;False
172;1,98803881296301E+25;3,17929422992541E+24;94,34613;14,42676;14;453,3583;False
173;1,79898170700823E+25;2,10279788786003E+24;97,10517;15,8916;14;451,7631;False
174;8,51112826018929E+24;1,48317044108036E+24;91,76138;17,26172;13;451,642;False
175;2,00330049608809E+25;3,06149747841761E+24;92,82668;12,70654;13;451,6207;False
176;1,78010965019147E+25;2,50825078991516E+24;121,8269;21,82568;12;452,2522;False
177;5,12321653743436E+24;1,34511939104912E+24;75,98045;14,05811;13;454,1546;False
178;9,16211328208975E+24;1,47819439690684E+24;77,22656;12,72705;14;456,37;False
179;5,98326830975496E+24;2,0175214965778E+24;64,71557;10,20654;14;454,9344;False
180;8,90847689214452E+24;1,21489444802579E+24;83,18157;13,84033;13;455,7681;False
181;6,2592552359885E+24;1,52465807608477E+24;67,04379;10,96729;14;460,0461;False
182;6,94420936063994E+24;1,21733108558517E+24;61,13958;8,564941;14;456,448;False
183;2,8455347888922E+25;3,24389554901904E+24;92,64637;12,21631;14;457,0054;False
184;1,12917489566861E+25;1,69738049539995E+24;77,31114;11,77686;14;456,6651;False
185;1,0128627555528E+25;2,86492623611495E+24;62,97746;7,987305;14;460,3259;False
186;4,69354482876028E+25;6,4454305844684E+24;107,7891;14,01465;14;458,377;False
187;1,12981326830571E+25;2,31433167166346E+24;92,95425;17,59912;14;457,4687;False
188;8,82548556701765E+24;1,46692282978235E+24;76,86829;12,7959;14;456,7306;False
189;3,47484892173131E+24;1,03444632304729E+24;49,49759;7,091797;14;456,5187;False
190;1,93928775772501E+25;4,09153797570145E+24;86,52969;12,17725;14;455,9947;False
191;6,41180750363507E+24;1,53347438330367E+24;64,44136;9,896973;14;456,9069;False
192;8,49023040499679E+24;1,93792929030218E+24;80,29771;14,28418;14;456,7656;False
193;1,04226133158307E+25;2,60221795906766E+24;77,36736;12,19482;14;457,6443;False
194;1,34251990720804E+25;2,07562445869609E+24;81,94981;12,51465;14;457,3885;False
195;1,91160230775844E+25;3,50938187319235E+24;95,32794;15,11719;14;457,0315;False
196;3,20642850404036E+25;4,15763533497887E+24;105,403;15,35742;14;456,3073;False
197;6,05982460350386E+24;1,14207815856341E+24;87,63737;19,75146;14;455,4914;False
198;6,80110989640964E+24;1,25440689612994E+24;66,19145;10,21338;14;455,494;False
199;2,6394936503766E+25;2,87544227495954E+24;96,22871;13,5791;14;455,494;False
200;2,46049659159456E+25;4,29324361809034E+24;110,31;18,67334;14;454,4198;False
201;1,69600391113825E+25;1,8992088835788E+24;113,6201;23,06396;14;454,2338;False
202;1,4481950782302E+25;2,44836959365241E+24;120,0624;27,84326;14;454,9673;False
203;2,15239030987203E+25;3,8992287821769E+24;95,72755;14,49121;14;454,8085;False
204;1,54631872868933E+25;2,59966579013223E+24;81,4855;11,6665;14;455,838;False
205;1,9494753410746E+26;1,24003804846966E+25;216,8218;36,28076;14;456,344;False
206;2,63236698138802E+25;4,1108068158082E+24;122,6762;23,06689;14;456,877;False
207;9,55900305128614E+24;1,78637116006997E+24;79,56313;13,36621;14;456,7276;False
208;4,71017087919391E+25;3,52019974286177E+24;122,2947;18,25879;14;456,679;False
209;3,01167285296475E+25;4,207017487331E+24;128,7308;24,19336;14;455,1797;False
210;4,81859069514994E+25;4,36329999117992E+24;106,5155;13,51025;14;457,7821;False
211;6,97134186945291E+25;1,10874225621524E+25;129,1706;17,72949;14;457,7821;False
212;5,99508391050277E+25;1,19352190837727E+25;133,1026;20;14;457,266;False
213;8,8958602415353E+25;1,1022095743449E+25;128,4028;15,93555;14;456,9299;False
214;2,52494052260036E+25;5,75428898815799E+24;98,99823;14,70508;14;456,2399;False
215;8,91536675105605E+24;4,0541481166906E+24;81,71159;14,5874;14;457,6096;False
216;8,0415122024823E+25;1,30530178453494E+25;123,8823;15,35107;14;457,3076;False
217;5,99366258887189E+25;9,03941662792336E+24;116,9514;15,19336;14;458,0071;False
218;5,6340114925214E+25;6,38989956534147E+24;109,3507;13,52246;14;459,2956;False
219;4,06134078287772E+25;8,02573299305796E+24;93,62402;11,02197;14;460,3436;False
220;2,84914274144871E+25;8,95406307854712E+24;107,8725;17,05713;14;460,1968;False
221;2,69770004545818E+25;5,98266816461444E+24;101,3362;15,13525;14;457,8393;False
222;4,58783576184589E+25;1,06360334864358E+25;107,974;14,13867;14;456,9905;False
223;2,47919213612896E+25;7,44257309641326E+24;94,75791;13,5249;14;457,55;False
224;7,31928942902584E+25;9,7742337269068E+24;156,3537;26,09424;14;455,5084;False
225;4,74153726164825E+25;6,97006165977073E+24;128,3188;20,13916;14;455,5084;False
226;2,96546860133043E+25;5,32400414730611E+24;102,2313;14,73828;14;454,1476;False
227;2,81895349185058E+25;7,36224603118112E+24;127,0677;24,20361;14;456,2051;False
228;1,22443907021202E+26;1,16111103203429E+25;138,2146;16,4541;14;454,9945;False
229;6,12891273291453E+25;8,57393152759904E+24;122,2641;16,42969;14;454,7545;False
230;1,05789042773324E+26;1,31045184871875E+25;158,9515;23,521;14;456,5795;False
231;4,21037248941782E+25;8,64104836751577E+24;110,1853;15,19336;14;455,4657;False
232;5,23129416628782E+25;7,63624916788529E+24;122,2156;17,56152;14;457,6972;False
233;1,67875286195697E+25;4,01227786789238E+24;82,14779;11,58252;14;458,5276;False
234;6,64547552370481E+25;7,03401750388781E+24;110,219;11,71777;13;452,7475;False
235;1,23303744350122E+25;3,8115654135607E+24;87,32568;13,39307;13;451,0032;False
236;3,48473799064493E+25;5,79473721714348E+24;94,94028;10,94385;13;455,8674;False
237;1,84003424419136E+25;3,87941132164605E+24;112,2101;19,90723;13;454,4862;False
238;2,39568141986427E+25;4,55256870524416E+24;101,6778;14,51709;13;454,1182;False
239;1,89563503667253E+25;3,99154066124859E+24;117,4165;21,71875;13;454,4435;False
240;1,42248366046381E+25;3,08827567819352E+24;115,8757;23,5874;13;453,3883;False
241;1,663471348582E+25;3,78815233569396E+24;85,85967;12,7417;14;457,3721;False
242;2,62517436528938E+25;2,22681692277439E+24;114,3002;18,15088;13;456,8161;False
243;2,89820600783016E+25;6,94705426448353E+24;140,084;27,12109;13;455,9728;False
244;3,12173927141365E+25;7,79279561603947E+24;111,2485;17,50635;14;458,12;False
245;8,80951011018907E+25;1,16969355705666E+25;154,5268;21,81689;13;456,7093;False
246;1,03024039551529E+25;2,10958556229064E+24;94,01936;16,99609;13;454,2424;False
247;8,6645906440716E+25;7,18923725009502E+24;138,0876;18,70166;14;455,0241;False
248;1,10002362130108E+25;3,02571681601709E+24;83,33904;13,94678;14;455,4274;False
249;4,70676837724952E+25;7,53203650575626E+24;114,3837;15,77393;14;455,3965;False
250;2,535659464413E+25;4,80862790861546E+24;83,99929;10,33154;14;456,0113;False
251;2,94071998831254E+25;4,87725890104667E+24;103,0023;15,12744;14;456,8286;False
252;2,37249570723803E+25;5,95277594403283E+24;102,8569;16,44629;14;458,4515;False
253;4,02453814494486E+25;8,14733912171512E+24;115,1917;17,03711;14;456,3134;False
254;3,19826120810172E+25;5,49407985090028E+24;142,2766;29,54395;14;456,675;False
255;9,83032756295505E+24;2,49872445712849E+24;83,18884;14,53027;14;455,8212;False
256;1,61353947113899E+25;4,18627236232035E+24;77,95595;10,44629;14;455,9866;False
257;6,9590019200048E+25;7,98187530494274E+24;126,5715;16,94482;14;456,7638;False
258;1,49289465200886E+25;5,68038617500232E+24;74,4798;9,740234;14;455,1639;False
259;4,15477953680288E+25;6,19363103413086E+24;113,827;16,37939;14;455,6647;False
260;2,69321933132267E+25;4,178865530704E+24;130,7521;25,99902;14;452,6518;False
261;3,02553488938324E+25;4,44752047280019E+24;91,62068;11,67578;14;457,6328;False
262;3,67622441750207E+25;7,19219758678302E+24;98,78261;12,729;14;457,4082;False
263;2,30903014542103E+25;3,73359791194275E+24;101,9004;16,17676;14;455,7594;False
264;2,1102150577277E+25;5,82736256387256E+24;98,86143;15,66846;14;455,2313;False
265;3,05538587181192E+25;4,62444292013796E+24;105,6419;15,73291;14;456,6418;False
266;2,05533968345723E+25;4,2911965776102E+24;93,2568;14,02637;14;457,1623;False
267;2,70465562089547E+25;5,82016770340504E+24;89,43264;11,51563;14;455,7982;False
268;4,72868218687188E+25;4,469812799893E+24;143,6281;25,79053;14;456,2634;False
269;4,60794963041526E+25;8,5726165615133E+24;123,5266;18,72363;14;454,7664;False
270;2,99113517045029E+25;4,43904748274694E+24;92,92839;12,09277;14;457,884;False
271;3,42896610461247E+25;6,3203470803215E+24;123,4304;21,15625;14;458,4785;False
272;2,3403817704801E+25;5,89667024759312E+24;98,78389;15,12158;14;457,6198;False
273;1,93594497711455E+25;3,34968313652719E+24;100,6958;16,9585;14;457,5532;False
274;2,5858890261885E+25;4,10465570873798E+24;108,6833;16,39795;13;457,2966;False
275;2,53583955075201E+25;3,70581252759566E+24;90,68208;12,11768;14;454,6275;False
276;3,29166399087594E+25;3,68518043048743E+24;112,2633;17,57129;14;459,9285;False
277;1,36620091491267E+25;1,6525399076544E+24;90,96694;15,72949;14;461,2067;False
278;1,05205171041589E+25;2,46105183310417E+24;73,87312;10,97021;14;456,5616;False
279;3,24397016465767E+25;5,67115832436082E+24;94,12398;12,1582;14;461,4349;False
280;7,77435434913104E+24;1,77692761888468E+24;67,76836;10,35742;14;461,3473;False
281;7,29605448665134E+24;1,25519511860556E+24;85,48016;17,5498;14;460,0964;False
282;2,7498114057135E+25;3,03671464693178E+24;91,23528;12,14453;14;462,6572;False
283;1,43448810975408E+25;3,37728019894247E+24;81,93861;12,21387;14;457,9393;False
284;2,67645423855558E+25;3,26010200448323E+24;111,3233;18,77734;14;461,6698;False
285;1,11103886394039E+25;1,74479693665944E+24;79,87623;12,74707;14;457,6763;False
286;1,02817666602204E+25;2,03074678158634E+24;67,73252;9,307617;14;461,7317;False
287;1,70614350989481E+25;2,96921391386645E+24;81,48674;11,37207;14;460,5861;False
288;1,88707090515201E+25;3,11555124963999E+24;110,5155;21,16113;14;460,8708;False
289;2,09195992920806E+25;3,45806768541377E+24;96,53324;15,1582;14;461,1528;False
290;6,88638631195864E+24;1,6061258226904E+24;66,47219;10,38477;14;460,3768;False
291;7,4540600730147E+24;2,28024395790464E+24;69,11748;10,89746;14;458,2194;False
292;1,12941504921802E+25;2,7959629594901E+24;92,05458;15,82227;13;458,289;False
293;7,32529027016517E+24;1,79556187128413E+24;61,48378;8,511719;14;457,2682;False
294;3,05073567821524E+25;4,10285346713723E+24;111,0725;17,50195;14;455,8651;False
295;4,61150500975116E+24;1,63137472385105E+24;68,29356;12,77734;14;457,2842;False
296;1,83393471297124E+25;1,59599482012112E+24;106,1183;19,40234;14;457,2842;False
297;7,90587156392605E+24;1,82992895345742E+24;81,33489;15,1377;14;457,5146;False
298;7,78320013937513E+24;8,80860375351168E+23;78,22875;13,9541;14;456,507;False
299;8,61459777708098E+24;1,18849096725458E+24;95,02647;18,72852;13;455,3303;False
300;9,83920967022654E+24;1,23296075012229E+24;81,48849;12,72656;13;455,3805;False
301;9,98567220648578E+24;1,45221965538592E+24;93,64742;17,08887;13;454,932;False
302;7,10274586735617E+24;2,23910763841057E+24;65,8687;9,137695;13;455,7863;False
303;5,02498359001659E+24;1,18247168229274E+24;76,97366;14,59961;13;454,8154;False
304;3,32855517318035E+25;4,15373425405967E+24;117,8964;17,55566;13;453,3598;False
305;6,79980767157019E+24;1,80419144309879E+24;67,30746;9,745117;13;456,3822;False
306;2,76084376923716E+24;6,53817832484816E+23;78,37151;19,34766;13;454,3573;False
307;2,05002148714078E+25;3,05418379561701E+24;94,88004;13,32715;13;455,4621;False
308;1,5768043944063E+25;2,86155952284478E+24;112,6167;19,30371;12;452,5218;False
309;2,36905054719796E+25;3,00616761219332E+24;93,50293;12,2168;13;455,0517;False
310;1,1953424443238E+25;1,42923925632954E+24;94,82626;16,38574;13;455,4526;False
311;1,04596163315211E+25;1,67259502988485E+24;94,14358;16,99512;13;455,4072;False
312;8,51518481450325E+24;9,90941023232277E+23;78,75021;12,41406;13;452,6842;False
313;3,88828340274919E+24;1,1865862619995E+24;73,45128;14,57715;13;454,4953;False
314;6,28859420597698E+25;4,23684855351941E+24;183,6476;32,65137;12;453,9771;False
315;1,12551494635224E+25;1,87703434625155E+24;78,13708;11,04883;13;455,5188;False
316;1,94928681535017E+25;2,27717526545271E+24;94,1981;13,38965;13;455,8438;False
317;1,41868259355528E+25;1,56531241563476E+24;88,82185;13,3125;13;455,4313;False
318;2,93995283434337E+25;2,9877141904618E+24;125,7105;21,20703;13;454,3332;False
319;2,30701345512517E+25;2,08273547123239E+24;96,8494;13,33301;13;455,9972;False
320;7,25830726012976E+24;1,38995725102181E+24;79,40976;12,29395;12;453,9728;False
321;2,79669328696216E+24;1,03161570542226E+24;71,2642;14,11816;12;454,0195;False
322;5,29409933466698E+25;4,92369012727293E+24;124,637;15,30273;12;457,5441;False
323;1,55781762189983E+25;2,28948152517493E+24;98,42422;14,63184;12;456,1028;False
