Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;5,24010944366455;1,31930706211729;932,2934;40,31235;14;307,903;False
2;4,73844909667969;0,784592469235229;921,0352;40,49915;14;307,903;False
3;10,0192718505859;1,40039258363198;914,2802;35,48514;14;307,903;False
4;9,45354747772217;2,92738980497752;924,8329;36,34521;14;306,1927;False
5;7,47731971740723;1,89105214574377;940,0228;38,07791;12;311,6343;False
6;10,4454498291016;2,66247862604796;914,4231;32,68555;14;358,0168;False
7;7,80946016311646;2,62499205607392;915,3891;34,34521;14;358,0168;False
8;4,70102691650391;1,66099156715791;933,0417;39,02423;13;341,2216;False
9;6,52410697937012;2,05349501906312;652,2682;26,42676;12;325,9922;False
10;11,18337059021;2,51039244951401;911,4342;34,64075;14;309,5362;False
11;14,9615621566772;2,78055411171413;917,3632;33,62292;12;302,0716;False
12;11,6156196594238;2,97029840626296;656,9334;25,22058;12;299,5442;False
13;8,71990013122559;3,07500070222159;916,4853;37,96558;12;283,0915;False
14;6,31851434707642;2,8787257713582;819,0027;35,2738;12;291,5763;False
15;13,2059125900269;3,00576715092818;911,8371;34,84485;12;289,6842;False
16;9,91465663909912;3,37177108591422;925,2236;37,05957;12;290,108;False
17;8,68156337738037;2,2924307891084;916,605;37,17383;12;295,7906;False
18;12,428671836853;2,79961850821505;923,1459;36,30566;11;279,0878;False
19;14,2573480606079;4,56789018051204;937,7667;36,19385;11;276,8198;False
20;16,877721786499;4,71583093825679;916,431;33,90771;12;284,7429;False
21;22,3617630004883;6,48926078167137;917,7784;32,74194;11;278,8585;False
22;19,3865184783936;4,08731958940625;913,5438;33,37573;11;278,8585;False
23;14,6347742080688;5,48404188428473;918,0843;35,61865;11;271,5834;False
24;15,2370891571045;5,03156014384003;650,5129;24,854;11;276,2837;False
25;17,5167465209961;5,14377079547335;665,0338;24,86377;12;275,4264;False
26;11,6878423690796;5,41197356283665;791,8477;31,76563;11;273,7834;False
27;11,0146074295044;3,31311605414225;660,2653;26,75;11;273,7834;False
28;17,8332328796387;3,69444823027588;919,5386;34,23071;11;276,1757;False
29;21,4544868469238;4,81820381595417;909,4664;32,91284;11;274,761;False
30;10,5721998214722;3,60270445377885;935,4214;38,09033;11;274,761;False
