Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
29;6,38186382631742E+24;1,64394538471813E+24;95,04861;18,25397;14;374,2782;False
30;5,04944281973683E+24;1,17206469961883E+24;91,66587;18,32367;14;371,1715;False
31;4,2565026081994E+24;9,03210740974601E+23;78,36254;14,11255;14;375,7192;False
32;1,39779252058293E+24;3,22565267895805E+23;66,01144;13,44696;13;367,4821;False
33;4,10977461176372E+24;8,23938094749114E+23;76,59514;13,53149;14;373,7699;False
34;5,18158434152659E+24;9,60096302309643E+23;97,3576;17,11774;12;369,122;False
35;2,71107185965291E+24;7,36103550871205E+23;84,35023;20,12268;14;379,0384;False
36;1,61945764780643E+25;2,71009920756656E+24;116,5395;20,09033;14;380,0134;False
37;6,57746560648526E+24;1,2989351976295E+24;93,76041;17,70496;14;377,858;False
38;7,08041320135118E+24;1,71534409513548E+24;83,98431;13,51782;14;377,3587;False
39;8,67243696666335E+24;1,70541747604205E+24;96,93349;17,13342;14;378,9931;False
40;9,16923637702166E+25;6,75527972254239E+24;139,9803;15,29517;14;377,7483;False
41;3,30516568167817E+24;9,53446748881667E+23;71,47064;12,8866;14;379,0179;False
42;4,84662720971467E+24;8,83520724538561E+23;81,3597;14,68994;14;378,7058;False
43;6,50044468537E+24;1,35044564672599E+24;106,4954;23,62622;14;378,7928;False
44;5,6435340476887E+24;1,41523414072967E+24;96,8216;20,06873;14;375,8313;False
45;4,94620504006756E+24;1,15455057678188E+24;66,22288;9,297729;14;377,0808;False
46;8,40795734996729E+24;1,39106438024822E+24;91,63821;15,33557;14;378,6895;False
47;2,05845891258795E+24;5,56969321734952E+23;61,42471;11,15002;14;378,7637;False
48;1,03560217226461E+25;1,45229006721124E+24;106,4543;19,52747;14;377,8157;False
49;1,02009399452184E+25;1,58752590130039E+24;98,3066;16,52075;14;377,8524;False
50;2,32288572547909E+25;3,86889494901282E+24;99,34986;12,37793;14;378,7645;False
51;1,57286117227624E+25;2,35929066179067E+24;105,8943;16,47864;14;379,2864;False
52;1,57220907987324E+25;2,4587857746027E+24;107,2224;16,94067;14;379,487;False
53;1,19619064867474E+25;1,90980009790454E+24;84,01398;11,11084;14;378,5083;False
54;1,04332075115365E+25;2,70684736441999E+24;91,42912;14,04822;14;378,9284;False
55;1,49674932976737E+25;3,05613875865894E+24;93,16595;12,83704;14;381,3405;False
56;5,92719113010809E+25;4,89611108077171E+24;136,6699;15,86133;13;380,3193;False
57;3,26429524844668E+25;3,230869668584E+24;109,3536;12,35413;13;380,3193;False
58;2,01893019175745E+25;3,84503885989877E+24;98,47487;12,90027;14;381,27;False
59;1,13110246513216E+25;2,16926425146144E+24;91,8727;12,75488;13;381,8581;False
60;3,78717212914909E+25;5,48907725268312E+24;142,1839;22,42859;14;383,0901;False
61;8,10266027678288E+24;2,52551544886369E+24;91,6884;15,88049;14;384,987;False
62;1,10971646297461E+25;2,58017549363568E+24;82,23192;11,09668;14;383,9274;False
63;7,01323027472689E+25;7,27544181349794E+24;137,2795;16,44409;14;382,5403;False
64;7,58911618036811E+24;1,80083317250255E+24;93,91279;17,11169;14;383,9316;False
65;8,89718748477141E+24;2,01466880146013E+24;77,0787;10,49255;14;383,4511;False
66;8,45713925197156E+24;1,35966382189035E+24;76,5851;10,51794;14;382,415;False
67;1,65191780689219E+25;1,68141385399142E+24;94,53313;12,79346;14;382,2961;False
68;5,36102100927833E+24;1,12701560943883E+24;62,43128;8,081299;14;382,4741;False
69;3,80110564670087E+25;2,990287599791E+24;109,6613;12,87842;14;383,598;False
70;7,28973935910986E+24;1,71907287863317E+24;94,26929;17,54175;14;384,1456;False
71;1,44876658142004E+25;1,88705281097072E+24;96,55177;14,06079;14;382,0778;False
72;1,09820823109992E+25;1,74089007174107E+24;84,36602;11,71826;14;382,5123;False
73;7,17736179421282E+24;1,43229801519529E+24;80,04779;12,32471;14;382,7484;False
74;9,85499316562461E+24;1,40256864496714E+24;91,66014;14,57715;14;382,0683;False
75;5,47792482871031E+25;5,45163075313649E+24;122,3036;14,08203;14;381,6834;False
76;1,01509596450722E+25;3,43755825572843E+24;90,78071;14,09106;14;381,5058;False
77;2,29080245643319E+25;3,57314145537503E+24;123,5148;19,97314;14;381,0204;False
78;9,15303344878022E+24;2,50548621283571E+24;92,76849;15,27319;14;379,4607;False
79;1,53855368706366E+25;2,66751573540812E+24;93,8051;12,90161;14;381,6253;False
80;3,84794561925283E+25;5,58729280849567E+24;112,7449;13,51733;14;381,6253;False
81;1,96737569258885E+25;3,93674180135546E+24;124,1638;21,4502;14;381,273;False
82;1,93079314737122E+25;3,35154381630894E+24;95,78983;12,36304;14;381,1128;False
83;1,5413556321963E+25;3,38744048382284E+24;100,8304;15,08521;14;382,3778;False
84;3,25834202296549E+25;8,14619491345313E+24;125,8805;16,62329;13;379,4503;False
85;2,93724808049356E+25;3,77032259108831E+24;141,4754;24,28687;14;380,3869;False
86;1,41790091277515E+25;2,84277064085272E+24;90,82254;12,37866;14;380,5261;False
87;2,9515710549296E+25;5,27663366374329E+24;100,2316;11,63867;14;381,8641;False
88;2,96963018679346E+25;4,39885710023169E+24;120,659;17,11719;14;379,5829;False
89;2,02952323454177E+25;4,05546947443448E+24;109,443;14,71094;13;378,6;False
90;1,4929175951468E+25;2,93538504947041E+24;108,7625;17,87451;14;380,4054;False
91;1,44528533493688E+25;3,7013003215164E+24;83,30573;10,18799;14;379,3058;False
92;3,71158244478965E+25;5,0127146061522E+24;124,3462;16,84399;14;380,9795;False
93;1,48024560430537E+25;3,67724642522019E+24;105,951;16,85474;14;378,6317;False
94;7,63457241653025E+24;2,07455296248034E+24;81,98421;12,66919;14;382,6936;False
95;3,49981405340777E+25;5,10007619767364E+24;96,1833;9,986328;14;380,798;False
96;8,52965363350961E+25;7,15473507971577E+24;139,8146;15,86011;14;381,8444;False
97;8,23507849973375E+25;7,24977166567532E+24;154,5388;19,83594;14;381,2368;False
98;3,42457693244443E+25;4,862136920722E+24;98,06067;10,49829;14;381,2421;False
99;2,22272982028379E+25;5,03858750325576E+24;96,96031;12,03442;14;381,1493;False
100;4,98306048180533E+25;7,07083137830262E+24;113,6163;12,52002;14;382,7045;False
101;2,87436336053059E+25;6,39602657773762E+24;96,64648;10,91162;14;382,7788;False
102;1,43261991574802E+25;3,46118770183352E+24;99,14475;15,05396;14;384,4182;False
103;1,77651933733397E+25;3,13559037730932E+24;94,98197;12,63477;14;383,9518;False
104;2,28736259983205E+25;3,91518568029589E+24;97,28545;12,12744;14;385,0098;False
105;1,20480112763975E+25;3,18484541152785E+24;91,82265;13,63525;14;384,279;False
106;2,44747572670583E+25;4,82351005376179E+24;124,7755;20,00391;14;382,7296;False
107;1,66301375403683E+25;3,99434396328589E+24;94,70164;12,88184;14;384,1911;False
108;6,14768736786415E+25;6,43730324716782E+24;137,7066;17,47046;14;384,1196;False
109;2,79799499298694E+25;4,6740561823171E+24;96,67052;11,07007;14;384,1196;False
110;4,93928635811841E+24;1,94092209208947E+24;66,73399;9,707275;14;385,7902;False
111;9,8747127350394E+24;3,03939277117478E+24;77,66301;10,26953;14;384,0627;False
112;4,14403338604274E+25;5,74390541995205E+24;109,6278;12,49487;14;384,4704;False
113;8,78189533431072E+24;2,39753613343557E+24;99,61612;18,4104;14;384,5836;False
114;1,60093527208202E+25;3,80080631590513E+24;95,91045;13,44824;14;384,6906;False
115;4,82052852561488E+25;5,60386354204368E+24;129,3435;16,74365;14;383,9124;False
116;8,25878429525072E+24;1,16210652100564E+24;90,79813;15,25293;14;381,1599;False
117;2,44866116059687E+25;3,08405443262681E+24;92,14177;10,51074;14;384,1411;False
118;5,88964877773788E+24;1,71529669625882E+24;64,68817;8,394043;14;381,7141;False
119;7,91972679810767E+25;5,8079757069191E+24;155,1816;20,49731;14;384,3686;False
120;2,06202432234094E+25;3,1483068503527E+24;153,8805;33,94336;14;383,3768;False
121;1,33451332852715E+25;2,54423833045687E+24;80,48018;9,901855;14;384,3797;False
122;1,481615551754E+26;9,15988237702349E+24;166,9136;18,91675;14;384,1704;False
123;7,91098419433823E+24;2,26451906365454E+24;95,69772;17,52466;14;383,6481;False
124;8,5919774571606E+24;1,88484347691604E+24;90,24812;14,81006;14;380,8555;False
125;6,91894078002347E+24;1,9353300139473E+24;78,27202;11,95825;14;384,0868;False
126;8,73276531377416E+24;1,56652982428555E+24;81,06057;11,76172;14;383,2069;False
127;1,72135907615971E+25;2,2454949103142E+24;110,2985;16,0061;13;380,3163;False
128;1,46841155681348E+25;3,38429896201295E+24;111,663;19,19434;14;382,9326;False
129;1,3153805961582E+25;1,63468908008393E+24;91,83947;13,2146;14;384,8896;False
130;9,36954057813034E+24;2,15254328448604E+24;106,9923;20,7771;14;381,4332;False
131;1,90256951364629E+25;4,79596143276954E+24;105,231;15,20264;14;381,2253;False
132;8,73842269959726E+24;1,81439355175045E+24;98,55812;17,92847;14;382,9068;False
133;1,34998449748962E+25;2,33732817305971E+24;108,2288;18,51782;14;382,643;False
134;1,15607110168999E+26;8,3042945075329E+24;154,8285;17,69971;14;384,2589;False
135;1,56569426632716E+25;3,643289503524E+24;120,7241;22,27441;14;384,2589;False
136;5,08713124726167E+24;1,50755372068382E+24;80,65304;14,37695;14;384,0464;False
137;7,04594834235322E+24;2,05430514890806E+24;76,53425;11,20313;14;380,7609;False
138;2,06688111947125E+25;3,57730369979209E+24;113,0703;17,24365;14;382,3273;False
139;7,00520870806643E+24;1,49189974802291E+24;76,49294;11,31689;14;383,7754;False
140;1,16975554207991E+25;2,28617762400873E+24;91,56898;13,68945;14;383,8131;False
141;2,87706719204319E+25;3,03324536983557E+24;121,3443;17,63184;14;381,3835;False
142;9,56448922826581E+24;2,08957971065398E+24;92,81841;15,1582;14;382,1891;False
143;4,2672844418801E+24;1,36784185221499E+24;79,55904;14,81982;14;381,0978;False
144;2,5906937112668E+25;2,45546073497322E+24;112,3652;15,54346;14;380,9448;False
145;8,41255750677067E+24;3,01036775032777E+24;110,2384;23,1084;14;380,6015;False
146;8,36281009676839E+24;1,79364708784778E+24;95,69803;17,12695;14;383,2921;False
147;7,99818425941767E+24;1,82174243869412E+24;110,0367;23,74414;14;383,9982;False
148;6,05165557818297E+24;1,62325213001559E+24;72,6039;10,52783;14;378,3938;False
149;2,86238957895234E+25;4,27869118513718E+24;91,65964;9,647949;14;378,3539;False
150;2,02883770741514E+25;4,43611488165889E+24;92,46232;11,21289;14;379,7817;False
151;1,20857636910658E+25;2,36872709092688E+24;86,5563;11,75244;14;377,3134;False
152;1,20374597387873E+25;2,55322105488039E+24;91,88932;13,40234;14;377,9262;False
153;4,39657882401424E+24;1,10431930981249E+24;68,29664;10,41797;14;377,9262;False
154;5,49582059159697E+24;1,36027473492647E+24;80,97261;12,56934;13;375,436;False
155;1,62282337155483E+25;2,76778902957357E+24;86,16695;10,4375;14;377,9109;False
156;9,24140257626532E+24;1,85281527134561E+24;93,38744;15,4165;14;379,0291;False
157;2,54139594065132E+25;5,65370968098437E+24;95,1811;11,09814;14;383,9865;False
158;3,22146260046043E+25;4,50347238126332E+24;110,0603;13,89746;14;385,8538;False
159;2,01709773831802E+25;3,94795144813057E+24;99,11228;13,26172;14;385,8538;False
160;2,27977430107303E+25;3,43949562917477E+24;115,3635;17,36035;14;382,7183;False
161;1,5118489121289E+25;2,64629279204234E+24;100,6629;15,15576;14;382,6544;False
162;1,30052635549285E+25;4,88900510416712E+24;85,14853;11,27734;14;384,5178;False
163;2,5401148142754E+25;3,72068995370406E+24;106,6848;13,94287;14;379,1352;False
164;1,06043471796804E+25;4,14227301710636E+24;86,17793;12,45508;14;383,2333;False
165;1,5057423480876E+25;3,66778351233282E+24;125,9108;24,70947;14;383,0081;False
166;1,9785002321868E+25;4,70590874060196E+24;110,8757;16,72314;14;380,5873;False
167;4,21379003698785E+24;1,69587993283394E+24;78,9183;14,56348;14;379,5699;False
168;5,85353293514531E+24;1,22490158560166E+24;85,48965;15,146;14;377,6987;False
169;1,79785945321564E+25;3,27792990352382E+24;101,6953;14,25;14;376,8944;False
170;1,22287812978693E+25;3,0097652821857E+24;127,7116;27,18457;14;376,8944;False
171;1,5213458724388E+25;2,58075756655526E+24;91,69949;12,38574;14;382,78;False
172;8,04811556039993E+24;2,31981758340926E+24;98,48262;18,38574;14;381,092;False
173;8,65983322877499E+25;6,94785676061966E+24;173,1586;24,68896;14;379,5523;False
174;2,09183541368556E+25;3,81582674105392E+24;99,54417;13,07227;14;382,4866;False
175;6,79416239142288E+24;2,71723236042403E+24;80,84544;12,74414;14;379,7635;False
176;9,85364378629562E+25;8,26925609088739E+24;165,7975;19,62256;13;377,9582;False
177;1,02730033038639E+25;3,42793048125836E+24;128,7728;27,26758;13;378,1889;False
178;1,06597784927004E+25;2,71095209694095E+24;120,2085;25,39307;14;380,1052;False
179;2,34434182526413E+25;4,0422486360646E+24;105,4027;14,05713;14;380,3679;False
180;3,73770487907243E+25;3,47608385499284E+24;120,5615;14,36621;13;378,5515;False
181;1,26472203229083E+25;2,99350643381729E+24;106,9879;16,72266;13;377,3864;False
182;1,54609390899594E+25;3,81180626629396E+24;119,786;19,75049;13;377,3864;False
183;5,16681714643483E+24;1,5322225526032E+24;106,692;23,65771;13;377,0181;False
184;1,45598527660311E+26;1,14222571448154E+25;167,3319;17,30469;13;377,7549;False
185;1,15241986846019E+25;2,77178018115007E+24;88,91862;11,59375;13;375,6406;False
186;3,22354200968614E+25;4,42409761962768E+24;116,0231;14,0708;13;380,3523;False
187;4,2799153310699E+25;5,65060760752831E+24;136,2448;19,16699;14;376,9372;False
188;1,54080395925635E+25;3,32347586591512E+24;106,6877;15,28467;13;374,7025;False
189;1,57897223271141E+25;3,10587545831318E+24;92,17074;12,22705;14;379,492;False
190;1,00123104578497E+25;2,45767439861576E+24;77,33769;10,0415;14;381,2572;False
191;2,18733881944117E+25;3,49293003428573E+24;88,99115;10,0835;14;380,7567;False
192;1,30542696364033E+25;3,39523882714708E+24;82,64578;10,44336;14;380,4917;False
193;1,33682216913228E+25;4,87843813753426E+24;127,1883;26,25244;14;380,0551;False
194;4,63300492055337E+25;4,76132172297971E+24;137,9473;15,92041;12;374,1386;False
195;3,21576970465498E+25;4,35326627872859E+24;126,8384;17,04248;13;380,7134;False
196;4,8461856407784E+24;1,82829498588388E+24;83,69039;14,44434;13;381,5547;False
197;7,7117167002465E+24;2,28228488434938E+24;78,01769;10,28613;13;378,1701;False
198;8,34235553989441E+24;1,45606787810341E+24;91,92629;14,37549;13;382,4982;False
199;1,43836573065053E+25;3,22731761234166E+24;113,0976;18,10352;13;380,3815;False
200;4,99507715206354E+25;5,34082148033002E+24;156,4562;22,64404;13;381,5369;False
201;1,95944474555865E+25;3,54719132946315E+24;129,703;21,32715;13;376,2885;False
202;2,91138689822373E+25;4,97922392983906E+24;120,5985;15,82324;13;379,3095;False
203;1,38445004824049E+25;2,76204595977205E+24;136,5715;27,81787;13;381,4228;False
204;1,03051213911392E+25;2,56766997990918E+24;120,4378;23,48633;13;378,0019;False
205;9,93908841309214E+24;2,75301492862696E+24;81,66096;10,3623;13;380,0877;False
206;6,03128979626484E+24;1,53650774301717E+24;81,13854;12,37988;13;380,7322;False
207;5,79906488804242E+24;1,2769708784643E+24;102,1641;20,87549;13;382,5046;False
208;2,11202514448994E+25;3,41818131080017E+24;122,8538;18,64453;13;380,0743;False
209;1,15088982633143E+25;2,28586007978995E+24;131,8609;27,53955;13;379,2448;False
210;8,14315952693596E+24;1,87274731901456E+24;96,75428;14,55273;12;377,5731;False
211;9,9435582897655E+24;2,11051722267915E+24;121,1306;23,9834;13;376,1423;False
212;8,14757867506312E+24;1,37830105308494E+24;113,2576;22,77148;13;381,2935;False
213;1,46051796444004E+25;2,60882897226024E+24;106,2532;15,77637;13;381,2935;False
214;1,25654320713715E+25;2,60276782022004E+24;99,59822;13,24023;12;380,3918;False
215;6,30885449557744E+24;1,8798258903191E+24;106,5541;22,02979;13;380,8855;False
216;1,06090384172826E+25;2,13866843335524E+24;127,9265;24,36475;12;381,6544;False
217;1,73076299570419E+25;2,98946307168661E+24;92,09319;10,87793;13;380,3995;False
218;6,01433262677509E+24;1,75010324651303E+24;106,5558;20,37305;12;380,4513;False
219;1,08558385591663E+25;1,73652061137066E+24;111,0839;17,65625;12;379,6698;False
220;9,72944693130195E+24;2,45207313856524E+24;111,1733;18,4834;12;380,1898;False
221;2,27650138750575E+25;3,11514293747888E+24;113,5546;15,40771;13;382,2824;False
222;6,40401202488167E+24;1,31985295521568E+24;85,59457;12,35498;12;380,069;False
223;6,13309449450389E+24;1,28860107182791E+24;77,82623;10,25537;12;380,3222;False
224;1,73193736154878E+25;3,24445365138298E+24;106,7865;13,63574;12;381,0231;False
225;6,80302951071481E+24;2,78869748077899E+24;83,1674;12,56934;13;383,4767;False
226;8,96848357415554E+24;1,8763243696351E+24;105,0003;16,75439;12;378,1613;False
227;7,56771738078186E+24;1,51712760272742E+24;96,8867;15,07178;12;378,8639;False
228;5,49674062295764E+24;1,62461941468605E+24;96,64614;17,02441;12;379,8333;False
229;5,98904329357154E+24;1,71033805433247E+24;93,64883;15,27881;12;377,7632;False
230;8,83770307620197E+24;2,33864520422356E+24;111,5128;19,25977;12;379,2345;False
231;5,62434712800903E+24;1,00757387425127E+24;99,47113;17,65479;12;374,2724;False
232;3,22936138098064E+24;1,05875409813769E+24;68,92078;10,98242;13;377,9027;False
233;4,8492132126495E+24;1,47236791911926E+24;76,65739;10,66992;12;374,6844;False
234;3,41821972326803E+24;1,1432480903085E+24;76,87309;12,33545;12;376,3215;False
235;3,14317559859488E+24;8,84730431856982E+23;91,41791;18,63184;12;376,7701;False
236;9,89088822374904E+24;1,39395075168555E+24;79,81694;10,64258;14;376,6601;False
237;1,0211725525894E+25;1,86064095799351E+24;107,293;16,4502;12;373,3328;False
238;6,82755618634307E+24;1,25971279652891E+24;72,97567;10,1626;14;378,2868;False
239;5,29611786963724E+24;1,40642226299605E+24;76,85786;11,35205;13;374,1782;False
240;4,66451893460637E+24;1,10100109243958E+24;78,37344;13,68066;14;377,1706;False
241;6,26061568336394E+24;1,48868198908325E+24;100,2817;18,81543;13;372,2376;False
242;2,68981798229978E+25;2,50193991853041E+24;125,8106;19,27539;14;376,6533;False
243;5,28571390597967E+24;1,31466053350503E+24;83,27926;14,95508;14;379,0794;False
244;9,02320180522494E+24;1,96427678741765E+24;99,23199;17,75684;14;379,0794;False
245;1,01938702305522E+25;2,05237171470058E+24;74,51218;9,173828;14;379,7438;False
246;8,8263998337708E+24;1,99955379034153E+24;109,4032;22,23779;14;379,8736;False
247;5,99862580065708E+24;1,46150384439454E+24;95,35528;17,29443;13;375,0357;False
248;3,90414962026521E+24;1,60047298600341E+24;109,4748;25,01953;12;371,6105;False
249;3,80874565398937E+24;1,22757731511662E+24;72,03269;11,3999;13;379,7698;False
250;1,72636759776002E+25;1,79085322625777E+24;110,7925;17,45166;14;377,8972;False
251;7,10326929371926E+24;1,92399617944788E+24;70,35382;9,256348;14;378,1899;False
252;9,96037826159621E+24;1,60493871195529E+24;72,51238;8,710938;14;378,8242;False
253;5,88265227358717E+24;1,50277287701104E+24;77,41999;12,20703;14;378,0501;False
254;3,13348615803979E+24;1,05079933890435E+24;65,22122;10,70752;14;376,6546;False
255;3,74453224963841E+24;9,93445593418293E+23;67,48094;10,77686;14;377,2444;False
256;6,41160516591101E+24;1,54613901395358E+24;98,24973;19,84814;14;378,3053;False
257;1,87289896343308E+25;2,10306001330302E+24;97,52676;12,90576;14;378,8274;False
258;6,80699844299442E+24;1,50185772875683E+24;78,80743;11,99268;14;378,1129;False
259;3,5539785362785E+25;4,42432183652834E+24;111,2528;12,32959;13;377,9869;False
260;2,4490825534068E+24;6,32102436821817E+23;64,09774;11,47266;14;380,0533;False
261;3,7635739012085E+24;8,89592593165871E+23;84,27069;15,89551;13;375,5208;False
262;9,22706023274801E+24;1,51741900472352E+24;95,79135;14,88184;13;377,4559;False
263;6,56133796401806E+24;1,71802053197283E+24;96,76871;17,29297;13;376,0245;False
264;6,2106549828833E+24;1,70831081653604E+24;78,89648;12,50586;14;379,4765;False
265;7,53439103176969E+24;1,99308166749164E+24;93,01512;16,47949;14;377,6191;False
266;8,78239166701846E+24;1,88800904843172E+24;94,1339;15,86426;14;376,2988;False
267;8,94774712797368E+24;2,42563119131682E+24;80,22919;11,22168;14;377,992;False
268;3,16467660467252E+25;4,77260593953204E+24;127,7382;18,8125;14;378,4034;False
269;2,36006214056374E+25;2,61936936954903E+24;112,8674;16,02832;14;376,2092;False
270;1,15168153752864E+25;2,00897086558299E+24;110,8497;20,37695;14;376,5885;False
271;3,12124351516667E+25;3,11251595905653E+24;137,3245;21,94922;14;376,1343;False
272;5,46709612877044E+24;1,69026610967879E+24;78,60915;13,03906;14;379,5555;False
273;7,02216299525243E+24;2,31262080245205E+24;111,4273;25,22266;14;377,6187;False
274;3,54255977111257E+25;3,61555720660745E+24;140,7904;22,2041;14;378,2973;False
275;1,22615254215216E+25;2,59714895770964E+24;97,11307;14,95605;14;377,2321;False
276;1,87872340758221E+25;2,29877098347648E+24;110,836;16,85742;14;376,9376;False
277;5,3574971046995E+24;1,18207590878865E+24;85,19801;15,625;14;378,9006;False
278;9,22314721716138E+24;2,03091500834587E+24;97,74776;16,95117;14;377,4565;False
279;1,22670732798018E+25;1,76952995793708E+24;124,366;23,27832;13;374,8327;False
280;1,21210361715778E+25;1,95445986404049E+24;107,3378;17,1709;13;378,365;False
281;1,70266030344509E+25;2,10887954613825E+24;108,5893;16,7959;14;377,7924;False
282;9,26782984299392E+24;1,73591576253687E+24;84,03706;12,21191;14;377,5285;False
283;1,74735399732408E+25;2,62113358063474E+24;90,59163;11,32031;14;378,7733;False
284;1,41951246645429E+25;2,89204105369538E+24;106,8925;17,31055;14;375,824;False
285;7,05814567541121E+24;1,71592112507769E+24;79,03549;11,86035;14;376,9947;False
286;8,66229068096206E+24;2,04059039405237E+24;80,18715;11,30078;14;376,6094;False
287;4,67218442146013E+25;3,51448574849025E+24;124,1158;15,15527;14;375,9146;False
288;2,68442669075994E+25;3,58577897349052E+24;107,1986;13,66406;14;375,9146;False
289;5,0016243627039E+25;5,19540392961798E+24;125,6754;15,15137;14;375,4858;False
290;1,15673410073043E+25;2,2083086490976E+24;106,4171;18,61914;14;376,7303;False
291;4,36263883253124E+25;4,01116494299889E+24;127,8488;16,61133;14;376,9205;False
292;9,83978843682185E+24;2,42266620599855E+24;83,64133;11,80371;14;377,1781;False
293;5,37970929040726E+24;1,43736684156824E+24;83,05153;14,5791;14;375,0509;False
294;1,32173330894074E+25;3,003743333931E+24;98,85272;15,09082;14;377,0996;False
295;2,34150471602559E+25;3,39774289969677E+24;108,093;14,67383;14;376,591;False
296;5,24091137631065E+24;1,73417208427387E+24;85,29922;15,67285;14;376,2798;False
297;3,5195298181816E+24;1,15268145926873E+24;62,22616;9,228516;14;375,8345;False
298;1,63521324250409E+25;4,74051466707612E+24;80,69006;8,986328;14;375,2458;False
299;1,23135648394751E+25;2,97486178253593E+24;79,05072;9,599609;14;376,5612;False
300;3,39175556305129E+25;6,11998531258039E+24;115,9289;14,81152;14;376,5707;False
301;3,36547033625206E+25;4,89426309667338E+24;128,9597;18,69336;14;377,3231;False
302;1,37469252767055E+25;3,60602317809788E+24;97,14514;14,37012;14;378,2804;False
303;3,70272155127385E+25;4,58873436825844E+24;110,3764;12,90137;14;376,2026;False
304;3,04563584523176E+25;3,3685158968961E+24;112,218;14,35742;14;375,7773;False
305;2,80134630521653E+25;4,71859247313731E+24;110,7356;14,4502;14;376,8723;False
306;1,74627705334663E+25;5,24345973872275E+24;98,79858;13,34668;14;372,037;False
307;8,96586586587933E+24;2,16482414604453E+24;77,71932;10,36621;14;374,4761;False
308;4,40934460502007E+25;6,1170269532519E+24;113,044;12,74316;14;376,899;False
309;2,5298296015328E+25;4,46779140892424E+24;107,8949;14,23242;14;377,4582;False
310;1,91421113853906E+25;3,15009765897559E+24;101,736;13,94727;14;377,3817;False
311;7,44336269083421E+24;1,92136986700324E+24;76,40481;10,82227;14;377,4357;False
312;1,24826015787945E+25;3,24893108225994E+24;82,32967;10,41504;14;376,6669;False
313;1,29418471075676E+25;2,19907992445166E+24;97,43282;14,80176;14;378,3152;False
314;1,07077146630189E+25;2,31610667246429E+24;91,26004;13,80762;14;377,8403;False
315;4,23346366248069E+25;6,28863399634666E+24;110,3106;12,35547;14;378,8407;False
316;3,02868190392222E+25;3,36333840457068E+24;109,4452;12,51465;13;374,6681;False
317;1,31914903538816E+25;3,31482687512346E+24;78,75248;9,333984;14;378,4705;False
318;1,80066543357355E+25;3,53375544587946E+24;99,07439;13,57422;14;379,5005;False
319;8,42100784493869E+24;1,85679988741796E+24;84,16283;12,75879;14;378,8177;False
320;2,10807362132505E+25;3,43247506246542E+24;107,1071;15,05664;14;378,4166;False
321;4,34179908458257E+26;2,58513392376187E+25;186,4177;15,91797;14;380,4158;False
322;5,73632981729074E+24;1,9108304948436E+24;104,9783;24,19922;14;380,2772;False
323;1,14053737520668E+26;7,62068179945048E+24;151,9066;16,95215;14;381,5356;False
