Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
59;1,18899930078976E+24;4,19588578008096E+23;77,86036;18,4303;13;333,8728;False
60;2,98978573347522E+24;3,96387586182322E+23;75,47504;13,18494;14;337,9085;False
61;3,1152748981834E+24;3,11462900464065E+23;90,67542;19,67603;14;341,8804;False
62;2,94055742638039E+24;4,3754280367782E+23;74,51463;13,08484;14;341,8804;False
63;2,77525154104986E+24;5,55278896331917E+23;98,35152;21,8833;13;333,3939;False
64;3,90175990221654E+24;6,22130716225292E+23;83,77686;13,53906;13;335,1631;False
65;1,41368280533536E+24;3,68412813127587E+23;80,13107;20,63269;14;341,4078;False
66;2,13817118484052E+24;3,09052252860752E+23;61,64443;9,689819;14;337,9429;False
67;2,16486290293924E+24;4,6265418434868E+23;74,68397;14,58826;14;336,9575;False
68;3,01269111323762E+24;4,29191728948587E+23;90,6961;19,72522;14;338,6393;False
69;4,50562848098823E+24;5,83486105217936E+23;81,42695;13,18518;14;336,5076;False
70;3,34429871984828E+24;7,10972100246541E+23;93,87487;20,25146;14;336,5076;False
71;2,00587531568433E+24;4,63361047867672E+23;91,57639;24,17651;14;342,4142;False
72;5,60636558776243E+24;4,72275950843461E+23;94,03402;16,5459;14;336,5076;False
73;5,58842958791526E+24;6,39254487801523E+23;96,09701;17,45654;14;337,9478;False
74;9,0690661755997E+24;1,42006928517727E+24;100,0578;15,69409;14;336,3957;False
75;1,71972322465986E+24;2,89342495400541E+23;65,14634;11,78931;14;335,4765;False
76;1,8911355299165E+25;1,24300783323688E+24;106,6789;13,6106;14;336,3957;False
77;1,91074418828256E+25;2,40528402726685E+24;102,3068;12,40479;14;336,3957;False
78;1,24124878104134E+25;1,43467970228747E+24;93,21583;11,97876;14;336,7083;False
79;5,71395622257234E+24;1,28533744637525E+24;79,53769;11,47021;14;337,2385;False
80;1,51777158519022E+25;1,62625342700174E+24;101,2157;13,22168;14;336,4433;False
81;7,67088483223934E+24;1,24822334334629E+24;81,05183;10,65137;14;336,4433;False
82;9,36108389889405E+24;1,88605420964956E+24;104,2396;16,81396;14;334,3029;False
83;2,20396063288828E+24;3,53625223574088E+23;82,23292;18,14307;14;340,5195;False
84;6,58864433339392E+24;8,40811076797371E+23;108,1377;21,36841;14;340,5195;False
85;8,70686147340865E+24;1,16540447999572E+24;85,72654;11,48755;14;337,579;False
86;1,53756494158131E+25;1,03689767763196E+24;111,3208;16,0874;14;335,76;False
87;1,74545986258416E+25;1,95850037520751E+24;112,8529;15,80664;14;336,1708;False
88;6,28501553762668E+24;7,09801962898928E+23;73,88167;9,381836;14;335,0456;False
89;2,66978112888692E+24;7,30161717453082E+23;78,11086;14,57593;14;332,484;False
90;7,15870521842527E+24;8,8293033408373E+23;81,26595;10,84814;14;332,484;False
91;4,11761678383806E+24;8,77296569867E+23;71,2943;9,143066;13;327,6043;False
92;2,77172590708877E+24;6,40781937070045E+23;93,50411;21,48584;14;334,1569;False
93;3,82405501041867E+24;5,02205170526774E+23;62,51206;7,980225;14;337,1241;False
94;3,04454864025292E+24;6,77264918976611E+23;67,94839;10,11426;14;328,9962;False
95;2,14445820992033E+24;5,56421775437508E+23;72,05193;12,0332;13;328,3553;False
96;2,23925429833287E+24;5,62206389171505E+23;94,41913;24,0022;14;334,3239;False
97;4,06478905580585E+24;4,85014984049828E+23;107,7402;25,39795;14;336,3848;False
98;1,96059994408323E+24;3,48517847213312E+23;82,05708;18,63721;14;336,0688;False
99;1,37857948723118E+25;1,53162488349513E+24;124,7435;21,1958;14;332,3346;False
100;4,7613213946673E+24;5,71529292148178E+23;100,323;20,30835;14;336,0688;False
101;4,44308998335309E+24;3,86625587457222E+23;82,70071;13,50195;14;332,1242;False
102;1,26009432066349E+25;1,12753224810834E+24;100,1157;13,65625;14;332,1242;False
103;1,86754692887047E+24;4,20762996897634E+23;68,38961;12,48071;14;330,8179;False
104;8,25619079832611E+24;5,99852410573184E+23;106,3167;18,20239;14;330,8179;False
105;7,36977516995967E+24;1,41313800369008E+24;98,18256;16,10132;14;332,4289;False
106;2,97102135952699E+24;4,92176621925786E+23;65,9279;9,874268;14;338,1385;False
107;3,48734313207674E+24;4,93048691688474E+23;84,11795;14,15747;13;332,9449;False
108;5,78822973174212E+24;6,37901359015615E+23;92,63914;15,48779;14;330,4822;False
109;5,64367110123256E+23;1,16131787058068E+23;51,19638;10,64063;14;330,6524;False
110;4,67428417975039E+24;4,94741407651698E+23;99,17374;17,73779;13;327,9233;False
111;2,05763226786914E+24;2,54610439476893E+23;80,41315;17,12891;14;330,6524;False
112;4,85681903581539E+24;4,64725305666185E+23;91,53656;16,17041;14;330,6524;False
113;4,14861769017543E+24;4,29187621894013E+23;77,53123;11,95435;14;329,5861;False
114;4,25253165830715E+24;6,88575750160181E+23;94,89732;18,39185;14;329,9417;False
115;1,08325615063338E+24;2,04427276851712E+23;60,53256;11,81763;14;329,901;False
116;1,20305514331317E+24;2,46835112427783E+23;63,95523;12,87891;14;331,83;False
117;1,09457639865674E+24;1,4275456200298E+23;52,75534;8,793213;14;332,239;False
118;1,78979837017062E+24;3,99952108925682E+23;57,02723;8,696533;14;335,3627;False
119;3,51815351813547E+24;3,43038731996691E+23;79,44696;12,22461;13;327,2776;False
120;8,35916585600752E+23;1,17964606944919E+23;56,31433;11,41992;14;335,7342;False
121;2,23558815206341E+24;2,64792019489922E+23;78,39893;15,37158;14;325,47;False
122;1,32930984790041E+24;2,0150296076871E+23;61,31654;11,03052;14;325,47;False
123;6,709476848145E+24;4,53698355704479E+23;80,0504;10,44556;14;323,7476;False
124;2,07391440181795E+24;3,0254339415932E+23;70,68481;12,625;14;325,47;False
125;3,08340007734553E+24;6,66025484601158E+23;78,90391;12,4165;13;321,537;False
126;3,01341457148176E+24;5,28756825266329E+23;81,32867;13,39478;13;321,965;False
127;5,05349814907169E+23;1,15733033996585E+23;50,0231;9,367188;13;321,965;False
128;1,79734121499932E+24;3,39163721400909E+23;58,65671;8,738281;14;319,9352;False
129;1,28059992313709E+24;2,89034442797701E+23;83,3952;22,13965;14;325,1944;False
130;5,9851048416542E+23;1,07767865102827E+23;68,52676;19,68042;14;326,6372;False
131;3,91287147144756E+24;3,09636847853469E+23;93,43954;18,06128;14;325,1944;False
132;5,1250289300396E+24;5,11006554695151E+23;92,63328;16,0061;14;326,4387;False
133;1,42387512142772E+25;1,12514535826501E+24;123,9;20,18237;14;326,2012;False
134;1,10020215119607E+24;1,7735382319943E+23;67,47613;14,73096;14;326,3628;False
135;2,95123117367004E+24;2,93872609653811E+23;71,95377;10,49585;13;325,3355;False
136;1,96881335688205E+24;2,63853738810909E+23;93,9033;22,15503;13;326,6418;False
137;1,57508377435282E+25;9,22555203364875E+23;124,0937;16,18555;12;323,6939;False
138;2,57987688641843E+24;4,7425925044343E+23;87,27255;15,0957;12;321,8539;False
139;1,14831089945233E+24;2,26125392006018E+23;82,09887;18,45508;12;325,1235;False
140;2,32452696688698E+24;3,53707431394739E+23;80,72411;13,21362;12;320,5817;False
141;1,21038311239645E+24;1,7471834413723E+23;81,10459;17,52417;12;324,2487;False
142;9,50132627952074E+23;1,97697453012596E+23;64,25531;12,78662;13;325,5387;False
143;9,28005599908952E+24;6,20700768241525E+23;124,3863;19,94995;12;324,3094;False
144;1,1551289169426E+24;1,15984821552871E+23;65,07579;10,96338;12;322,8593;False
145;5,10229987520982E+23;1,27801351087311E+23;50,84835;9,592285;13;319,7369;False
146;6,44908188822457E+23;8,56779061408348E+22;62,97306;12,74756;12;320,7791;False
147;4,46996458362547E+23;6,23620617665354E+22;47,90234;8,134766;12;321,8074;False
148;1,05936336565988E+24;1,507812149584E+23;61,83096;10,07324;12;320,7791;False
149;1,60735790955381E+24;1,27877761759343E+23;81,96432;17,44531;13;321,5272;False
150;3,35994962927332E+24;1,97387990547072E+23;106,9597;21,12695;12;320,7791;False
151;7,46627138524594E+23;1,12618607768285E+23;64,06883;12,48779;12;320,7791;False
152;7,10374314445766E+23;8,205906486878E+22;64,2364;12,77051;12;319,9203;False
153;1,12624621563957E+24;1,3554072417645E+23;61,05744;9,57373;12;320,7791;False
154;6,81693086175661E+23;1,41520513383833E+23;61,86174;12,03857;12;321,8733;False
155;3,64644824526752E+23;7,83945856852604E+22;55,87199;12,16016;12;317,4213;False
156;1,4638066442089E+24;1,55288286828813E+23;77,99094;16,14941;13;320,174;False
157;1,06351618891948E+24;1,43138365775357E+23;77,26971;17,94775;13;319,2176;False
158;1,74360239074809E+24;1,14361587294287E+23;64,2153;9,83252;13;319,0689;False
159;1,29684329010031E+24;1,65339767453425E+23;80,98886;18,3335;13;318,6325;False
160;9,06234709318604E+23;1,37200057867477E+23;50,14367;7,488281;13;321,468;False
161;2,06199665222483E+24;1,53880282519273E+23;77,31342;12,84277;12;325,7017;False
162;1,32861319508125E+24;2,282573308147E+23;80,95853;16,81494;12;324,3347;False
163;2,67579188515119E+24;1,80448151065363E+23;110,0367;25,01855;12;324,5983;False
164;1,11324608892641E+24;1,75541650510748E+23;78,05338;16,64844;12;324,1924;False
165;1,41204998025446E+24;2,70418297903872E+23;83,81511;17,77539;12;325,269;False
166;2,68235489081616E+24;4,02730437115442E+23;71,99203;9,883301;12;323,558;False
167;9,73465237189525E+24;5,58282873662868E+23;108,2383;14,53857;12;324,4242;False
168;1,46382869383267E+24;2,13984878662964E+23;71,6795;13,69434;13;325,7413;False
169;4,96103449292057E+24;4,76621035766161E+23;94,94192;14,23242;12;325,242;False
170;7,61658684105838E+24;5,02872641037675E+23;107,5526;15,78955;12;325,242;False
171;5,89271843124389E+24;3,27657178948143E+23;108,6044;17,79883;12;325,242;False
172;2,82121102744875E+24;4,38011154408583E+23;96,07068;18,19336;12;325,242;False
173;1,76832146015243E+24;3,57312460397891E+23;87,61958;17,98633;12;326,4544;False
174;1,15769164527456E+24;1,66884675329197E+23;68,02006;12,21777;12;326,4544;False
175;1,70866786035219E+24;2,45600700569062E+23;92,25995;20,43213;12;326,2936;False
176;7,86300997761004E+24;4,94400994465567E+23;122,6865;20,81055;12;326,4544;False
177;4,96328268985455E+24;5,32921406283667E+23;93,45503;13,74951;12;325,1198;False
178;1,87736924362897E+24;3,98009316865461E+23;63,33095;8,67041;12;325,7731;False
179;2,12523526144365E+24;3,94009282914513E+23;78,09045;12,97412;12;325,7731;False
180;4,14287585285211E+24;6,81268577395074E+23;78,25267;10,06152;12;324,7509;False
181;6,98949582911052E+23;1,67582610013107E+23;53,51929;8,754883;12;323,7647;False
182;1,70013595298772E+24;1,89910198667131E+23;94,33611;21,39453;12;324,8279;False
183;2,43815026346974E+24;2,44132019656799E+23;77,90141;12,21191;12;325,176;False
184;1,94864515688678E+24;1,75199864354851E+23;77,88469;13,28613;12;324,5765;False
185;3,2205415314704E+24;3,3965359515643E+23;107,4245;22,00342;12;324,5765;False
186;2,71368437978235E+24;5,13752355573764E+23;107,0759;23,41016;12;324,5765;False
187;1,8600992000659E+24;2,13863606858578E+23;92,66868;19,90771;12;325,9384;False
188;1,69214764811268E+24;3,41997267384695E+23;71,67885;11,77148;12;325,6921;False
189;1,61927926202663E+24;3,6649062853795E+23;86,08238;17,73291;12;323,6139;False
190;8,70131044459435E+23;1,90027230387882E+23;71,30169;14,96582;12;322,5996;False
191;1,87963012269951E+24;3,23436601346517E+23;76,62701;13,35156;12;331,9081;False
192;3,27475737699416E+24;7,31056985795616E+23;81,96625;12,48633;12;332,6302;False
193;2,06174963879247E+24;2,83269705142304E+23;67,79939;9,915039;12;332,6302;False
194;8,74804844123923E+24;7,96515275638919E+23;108,4236;15,63477;12;332,6302;False
195;2,33666290687484E+24;3,89422169942038E+23;83,48401;14,77979;12;332,0366;False
196;8,49225262931587E+24;1,29401386702353E+24;140,5202;27,65039;12;331,5401;False
197;2,02293206876905E+24;3,20827118646372E+23;83,76376;15,63721;12;329,8795;False
198;5,86697542342828E+24;7,46689861947169E+23;108,5379;18,11133;12;330,0302;False
199;7,92435635440942E+24;5,66605754133867E+23;94,34885;12,01416;12;331,4898;False
200;8,85447390475354E+23;1,49916513553964E+23;63,69361;11,9375;12;330,4866;False
201;5,52575209118122E+23;9,16697384180877E+22;64,67143;15,04297;12;332,5555;False
202;3,53802325557624E+24;4,94682295231921E+23;107,1832;21,55225;12;330,5497;False
203;2,12347057096566E+24;2,41756225273237E+23;80,95006;15,80664;13;332,5412;False
204;7,78326859408947E+23;1,07557598791445E+23;66,26238;15,22656;13;332,5412;False
205;5,23746839240992E+23;1,00536140501023E+23;43,97386;7,311523;13;335,0289;False
206;1,36558954946181E+24;2,06849867896833E+23;63,10479;11,00439;13;334,6781;False
207;1,09672933545141E+24;2,44824812543705E+23;68,07159;13,9917;13;331,1393;False
208;8,03317441827617E+23;9,62797762395423E+22;54,28799;9,736816;13;333,8485;False
209;6,25640867279363E+24;4,51513200108719E+23;92,13891;13,81445;13;334,2769;False
210;4,03704774679237E+24;3,42954398804303E+23;95,71339;17,69385;13;332,7505;False
211;2,54175452806229E+23;2,42638562365897E+22;37,78884;6,949219;13;333,8069;False
212;6,39962112333137E+24;4,69272771754166E+23;91,72247;13,56494;13;334,3279;False
213;4,49911649209983E+24;3,80878297550564E+23;113,4004;24,80713;13;334,9871;False
214;2,71100614312715E+24;2,88213074583303E+23;92,31255;19,26953;13;334,4117;False
215;1,30529045773418E+24;2,18618821571255E+23;65,19499;11,99561;13;333,9653;False
216;2,57485966026076E+24;1,87205217633922E+23;77,56832;13,62158;13;338,3788;False
217;1,12472976357304E+24;2,46132534367554E+23;81,87802;21,41162;13;337,544;False
218;2,67645856201123E+24;3,43263832834136E+23;86,6393;17,22607;13;340,7296;False
219;2,73569336307492E+24;3,16585187787001E+23;64,63309;9,073242;13;341,4924;False
220;2,14319114918677E+24;2,60677526510131E+23;84,33279;17,74512;13;340,7166;False
221;1,2887699572643E+24;2,25007750430286E+23;63,05085;11,54053;13;342,3421;False
222;6,31827155842707E+24;6,08267131734164E+23;108,8327;20,20996;13;341,0579;False
223;8,8342098681582E+23;2,02759310469068E+23;62,99624;13,33154;13;341,0579;False
224;8,17386182660364E+23;2,15588366458737E+23;64,85135;14,65625;13;340,7166;False
225;9,03701380485013E+24;1,00104881690614E+24;113,6143;19,1875;13;339,5826;False
226;5,75006399471437E+24;6,03091798987241E+23;98,12102;16,66797;13;339,8863;False
227;2,46193474587941E+24;4,3478243698997E+23;68,02149;10,51514;13;340,7306;False
228;3,2213125477266E+24;4,27237183508613E+23;96,20501;20,12109;13;340,4161;False
229;1,80173053128255E+24;4,73010387356503E+23;65,51445;10,94043;13;340,7306;False
230;4,8866773969417E+24;4,65518973064074E+23;82,97729;12,39453;13;340,7306;False
231;1,61066030908857E+24;2,51335806308602E+23;81,605;18,53857;13;340,8999;False
232;4,39091250304947E+24;2,75592497063143E+23;98,16804;18,61719;13;340,9024;False
233;1,69080132402567E+24;2,68332756819517E+23;66,0471;11,35693;13;339,2841;False
234;2,8239624746195E+24;4,69724392999115E+23;80,64876;14,34424;13;339,2841;False
235;2,74267949093208E+24;6,2718373174192E+23;75,4631;12,6709;13;341,8824;False
236;7,94671611406976E+24;1,32609381911003E+24;113,7526;20,49023;13;343,2782;False
237;4,43075631732718E+24;6,63861682638525E+23;97,84574;18,57031;13;343,2782;False
238;2,74865364193858E+24;5,67233009578106E+23;82,05595;15,26514;13;343,2782;False
239;9,42984658738699E+23;1,84454529648891E+23;72,53555;17,91504;13;343,2782;False
240;1,13034506776123E+24;1,90559597156808E+23;64,01066;12,59912;13;343,1073;False
241;2,12385636732414E+24;4,00574408034612E+23;76,34431;14,41162;13;342,7614;False
242;1,02986925567144E+24;3,36097586731317E+23;67,84256;14,85352;13;342,7614;False
243;2,26862699127536E+24;3,19621134836311E+23;78,98889;14,82764;13;337,0568;False
244;3,03650153638114E+24;7,554723697728E+23;91,41334;18,45459;13;341,1176;False
245;3,63114559019447E+24;5,73736671633447E+23;66,64964;8,712402;13;341,7888;False
246;3,64578365807771E+24;5,92889594709887E+23;93,14661;17,88428;13;341,2033;False
247;3,02695419340149E+24;5,44141073939386E+23;68,23761;9,816406;13;341,7888;False
248;7,01139989654617E+24;8,22729200077373E+23;79,56019;9,916016;13;341,7888;False
249;6,80378640368259E+24;8,43247761186687E+23;82,53223;10,87256;13;342,6192;False
250;2,31321565400528E+24;4,99410132325796E+23;75,36851;13,59131;13;343,6941;False
251;2,55437570388841E+24;7,28917487741085E+23;68,7009;10,70459;13;343,8807;False
252;2,62172274888889E+24;5,03872246429867E+23;81,97264;15,74561;13;347,4826;False
253;5,05883682415636E+24;4,87250368677944E+23;93,76381;16,14697;13;344,8168;False
254;4,56041559911752E+24;5,12044617012068E+23;76,37164;10,86279;13;346,6402;False
255;3,02841292733519E+24;4,84651825746831E+23;65,48632;9,064941;13;344,3925;False
256;2,39134453268647E+24;3,79369812490523E+23;72,56801;12,38428;13;344,3925;False
257;2,10727778843345E+24;4,58504476690523E+23;64,82982;10,19092;13;344,3925;False
258;2,68771078766581E+24;3,84352273059558E+23;75,91482;12,8916;13;340,8416;False
259;5,36149543647748E+24;5,83509355807549E+23;96,55425;16,60449;13;340,9969;False
260;1,04297033507385E+24;1,56995883196887E+23;67,49751;14,74658;13;345,3654;False
261;2,48612588532102E+23;5,41914694180411E+22;46,76722;11,58936;13;342,314;False
262;2,19871772234608E+24;2,81343226837513E+23;80,49933;15,84375;13;340,5577;False
263;3,34726951033528E+24;4,67037791539399E+23;91,75052;17,99121;13;342,6621;False
264;1,08122780141881E+24;1,85694646093416E+23;54,57228;8,929688;13;339,0562;False
265;5,06655606597527E+23;1,23776513021575E+23;48,33747;9,299805;13;341,1508;False
266;2,9400109415872E+24;2,81099439001932E+23;78,01481;13,22168;13;341,1508;False
267;4,48310212417047E+24;5,83870263079617E+23;84,71667;13,26025;13;337,7077;False
268;1,78786189438844E+24;4,20627238771659E+23;79,48016;16,94775;13;344,0735;False
269;3,78703412444499E+24;4,26252882625263E+23;96,41325;19,05322;13;342,0041;False
270;1,19057556065934E+24;2,85232502002852E+23;80,9562;20,60254;13;340,4824;False
271;2,51966296676695E+24;2,33318274312918E+23;95,68656;21,96924;13;340,4243;False
272;5,51386511018076E+23;1,34032464908008E+23;53,27013;11,08496;13;339,9188;False
273;1,30213808211021E+24;2,30456984046309E+23;68,0824;13,2793;13;335,6047;False
274;3,37550196390972E+24;4,30775470819721E+23;85,41103;15,06201;13;337,5369;False
275;2,42578143333794E+24;2,90832996695711E+23;100,258;24,479;13;337,1728;False
276;7,04616336221383E+23;1,01929214547851E+23;65,83931;14,28418;12;334,6395;False
277;9,44132536211724E+23;2,13973480341491E+23;76,8672;17,88965;12;334,6395;False
278;1,34170225527698E+25;1,00059290883722E+24;111,1135;15,65283;13;338,5293;False
279;8,2146078019587E+24;8,17564743362899E+23;123,1938;23,43359;13;335,5721;False
280;2,77629147624701E+24;5,32253677156505E+23;102,7557;24,22559;13;334,533;False
281;3,2869371279992E+24;5,42296939405144E+23;79,94696;13,19971;13;337,8685;False
282;1,13947463522217E+25;8,84732349459797E+23;112,6756;17,27051;13;340,2798;False
283;3,9998334582363E+24;9,42318322027096E+23;97,65897;18,80957;13;336,5329;False
284;3,26721092928576E+24;4,37474505924038E+23;79,96874;13,35986;13;340,5245;False
285;1,52501677450947E+25;1,44853393885733E+24;113,0215;15,38672;13;337,0588;False
286;4,83979845564288E+24;6,46218698985305E+23;88,26394;14,09424;13;338,2988;False
287;5,00825931067077E+24;9,95613034335925E+23;94,40608;15,89404;13;334,7928;False
288;3,76138017981561E+24;6,8618837206741E+23;80,63009;12,61475;13;334,5244;False
289;1,44488936404612E+24;2,82572108525201E+23;94,85903;26,90283;13;337,5788;False
290;1,19834041493527E+24;2,46717886328056E+23;67,61699;13,61719;13;337,5788;False
291;1,83893977580704E+24;3,39171839163189E+23;82,09071;17,42383;13;334,9971;False
292;2,64114082933023E+24;4,33555831913629E+23;82,61634;15,29102;13;334,9971;False
293;2,50936536011818E+24;3,75661395636367E+23;77,25341;13,47852;13;334,9971;False
294;1,0686451764055E+24;2,77466539480585E+23;66,7198;13,96094;13;339,9305;False
295;8,72913692568397E+23;2,34725240149503E+23;62,99893;13,34375;13;339,9305;False
296;3,32532278480396E+24;6,31514538113959E+23;93,09732;18,12793;13;334,9971;False
297;1,75855909731217E+24;2,86050797166183E+23;68,46112;11,91211;13;334,9971;False
298;1,55954066308847E+25;1,18475290051445E+24;111,3852;14,68555;13;334,9674;False
299;1,12907355386836E+25;1,20871448230367E+24;99,17979;12,98828;13;335,7805;False
300;3,13740119123906E+24;6,8891351104949E+23;88,08594;16,57422;13;337,4095;False
301;2,80773395152065E+24;7,40478787933464E+23;103,3466;24,41406;13;334,4161;False
302;2,38962365322565E+24;2,93302771562294E+23;65,69357;8,666016;12;329,3963;False
303;4,21835330030308E+24;5,4426040298981E+23;75,69505;10,58105;13;335,6145;False
304;1,53652316170974E+25;1,55821836934827E+24;110,631;14,63574;13;336,5923;False
305;4,71017866141407E+24;6,30620408770154E+23;81,96716;12,07324;13;336,5923;False
306;3,15481290003201E+24;6,81417410914326E+23;71,01262;10,34375;13;336,6389;False
307;7,33782771506701E+24;7,77127569524054E+23;87,88174;11,89648;13;337,9836;False
308;1,82877988563199E+25;1,91896141458001E+24;102,3176;11,56055;13;335,1171;False
309;3,07901666978502E+24;5,13896676822991E+23;64,9696;8,676758;13;338,2119;False
310;6,19339055981257E+24;6,46405614089348E+23;86,24933;11,06445;12;336,2216;False
311;3,91750909819984E+24;1,02223051819285E+24;86,55123;13,26758;12;336,2216;False
312;8,25380540373308E+24;1,66003399193355E+24;84,07715;10,43457;13;340,2134;False
313;1,1799372224714E+25;1,7992824408581E+24;95,7458;12,05078;13;340,7735;False
314;1,24133086905246E+25;2,15169089620189E+24;92,50171;10,99316;13;340,8571;False
315;5,00530206701145E+24;1,21536010298043E+24;79,39403;11,17676;13;340,8571;False
316;6,74128537599635E+24;1,23169725508149E+24;80,00253;11,06543;14;341,5482;False
317;7,26608602152135E+24;1,0190270904843E+24;89,53165;12,45605;13;338,7234;False
318;8,13848615961704E+24;1,05665248883347E+24;104,6408;14,99023;12;334,5243;False
319;5,1532582130799E+24;1,00382255021595E+24;82,84893;10,83496;12;334,8773;False
320;6,24740896752866E+24;1,02184318876007E+24;85,51628;11,93555;13;338,1628;False
321;9,35872790379938E+24;8,47844688541156E+23;87,16171;10,67383;13;338,1628;False
322;2,22597754251619E+24;7,16123338580714E+23;64,85835;9,756836;13;337,4777;False
323;6,5976849673723E+24;1,17809980890357E+24;83,76618;11,16504;13;337,5996;False
