Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
139;3,43258789222704E+25;4,2727757744654E+24;126,4735;14,6626;14;317,7984;False
140;1,08047918066283E+25;2,66852315850384E+24;85,6923;9,855469;14;316,7803;False
141;2,03114262808715E+25;3,00540295541209E+24;109,7386;13,2666;14;319,2234;False
142;1,69179897582665E+25;2,35190453145537E+24;91,96942;9,76709;14;319,0061;False
143;1,9882622491506E+25;4,04331227073615E+24;92,07452;9,225098;14;318,9721;False
144;1,74445659029085E+25;2,85698178925042E+24;112,6089;14,81934;14;318,8467;False
145;2,01358524766209E+25;5,14296660146814E+24;97,59269;10,37549;14;318,9016;False
146;1,27729498717502E+25;2,84078675469213E+24;84,00874;9;14;320,5255;False
147;2,21235375732663E+25;3,6845866577063E+24;122,4385;16,30566;14;320,7712;False
148;2,47892419717129E+25;4,55832134917996E+24;93,24821;8,776367;14;320,2052;False
149;1,97716445733156E+25;3,06032297217682E+24;92,15455;9,308594;14;320,463;False
150;1,55542876854229E+25;3,83395221958861E+24;109,806;14,70947;14;319,695;False
151;3,2674542533693E+25;6,9318309556539E+24;111,3289;11,49414;14;319,9116;False
152;2,58412989855677E+25;5,29316617035943E+24;125,6248;14,74512;13;316,9262;False
153;2,51115504016978E+25;5,06995228145754E+24;112,7196;11,86963;13;317,2997;False
154;1,97425863397135E+25;4,2097077452995E+24;124,1618;17,62646;14;322,1388;False
155;1,66484851331926E+25;3,4274289180577E+24;92,12897;9,875;14;319,4135;False
156;1,38335523397971E+25;2,99269388136838E+24;95,59911;11,47412;14;320,3322;False
157;6,28765803371524E+24;1,53559196429392E+24;94,34379;15,05469;14;320,4902;False
158;1,26907926853319E+25;2,55749196896095E+24;99,17244;12,8584;14;321,3605;False
159;1,28953013605836E+25;2,82482703345977E+24;98,98557;12,76221;14;322,0798;False
160;4,03408710201462E+25;5,15151172549366E+24;127,3817;14,1792;14;321,0367;False
161;3,93692533396678E+25;7,1954879709673E+24;106,9726;9,939453;14;321,8503;False
162;5,14690722967963E+25;9,35259220777353E+24;122,4482;11,88281;14;319,8972;False
163;2,61187928954999E+26;1,72751520997103E+25;231,4144;24,95508;14;320,0793;False
164;1,8580499109145E+25;2,62823669926381E+24;111,242;14,16162;14;320,0793;False
165;7,21001714290931E+24;1,26606295226587E+24;94,29189;14,18945;14;319,0212;False
166;1,72067700779759E+25;1,65666486213284E+24;92,94416;9,126953;13;318,4113;False
167;7,59988158491738E+24;1,59092727672564E+24;82,39068;9,580566;13;318,6774;False
168;4,22183483501662E+25;4,20523298647391E+24;142,9442;16,27051;13;319,1339;False
169;1,01799625384421E+25;2,21346201730407E+24;106,9041;14,98145;13;319,4555;False
170;8,51969677281153E+24;1,61536070478089E+24;89,45047;10,89404;13;317,7914;False
171;1,26144565995904E+25;2,47792146729434E+24;111,1418;13,65625;12;318,3103;False
172;1,00944549621315E+25;2,03697101093145E+24;123,1903;18,56592;12;319,11;False
173;2,0443943078611E+25;2,84060725233595E+24;121,5129;15,20654;13;320,864;False
174;1,2934326600593E+25;2,29505098413016E+24;109,6936;14,37842;13;317,9254;False
175;3,07414136826456E+25;3,58672884987432E+24;123,7487;13,66846;13;322,8005;False
176;1,90764870933484E+25;3,9755163641047E+24;106,4237;11,86279;13;322,8005;False
177;3,92430453284015E+25;5,4732298458161E+24;121,7118;13,13574;14;323,7709;False
178;2,00000244883202E+25;3,38775967827954E+24;106,7642;11,59326;13;319,2636;False
179;6,98605038084008E+25;7,40544999080332E+24;140,1069;14,33398;14;324,7833;False
180;9,4823744693589E+25;7,8239268595161E+24;167,0307;18,50684;14;324,1763;False
181;2,57313863668475E+25;5,47935507585992E+24;106,6362;11,625;14;323,97;False
182;1,552103742923E+25;2,98309408301553E+24;142,8946;26,49316;14;325,023;False
183;1,6335277865565E+25;3,02745701483927E+24;100,0586;12,08691;14;325,3567;False
184;1,69116313961685E+25;2,59111276434414E+24;110,3503;13,49707;13;324,9847;False
185;1,4583934759835E+25;3,01208853475648E+24;127,5708;21,23975;14;325,4072;False
186;3,07625697922552E+25;4,02652885326462E+24;166,5386;28,12598;14;323,607;False
187;1,357686474309E+25;3,62937991241749E+24;112,4436;16,43213;14;322,0271;False
188;1,99785478665323E+25;3,56632187299648E+24;126,733;18,50049;14;324,6778;False
189;2,213522589148E+25;5,00541845668991E+24;130,4282;18,80469;14;322,921;False
190;1,12978237000939E+26;8,55417133911442E+24;171,4661;18,24609;14;322,7994;False
191;3,9598297337459E+25;5,38138879871431E+24;143,9986;18,81396;14;325,6099;False
192;2,96966431326999E+25;4,03861753372265E+24;127,3548;16,10742;14;324,9979;False
193;1,41282805815488E+25;3,84834504581188E+24;127,6777;21,53418;14;325,2953;False
194;6,59045442015616E+24;1,29189891355096E+24;106,9318;19,66406;14;324,2078;False
195;2,40487988879663E+25;5,74991838044687E+24;107,3742;12,08496;14;323,7391;False
196;9,78119581303623E+24;2,15635131242452E+24;98,30676;14,12646;14;325,3801;False
197;7,82709993150605E+24;1,80594040957622E+24;79,20193;9,723145;14;326,3011;False
198;1,38143700318035E+25;2,18235206655261E+24;94,28947;11,42188;14;327,3165;False
199;1,04675518902373E+25;3,13739582732524E+24;93,87817;12,55957;14;327,3165;False
200;7,18249206432402E+25;7,18519140989845E+24;140,0461;14,25146;14;326,3566;False
201;2,25097109370774E+25;3,67057458489108E+24;124,9628;17,24219;14;326,1304;False
202;1,2585452553299E+25;1,95153293363719E+24;93,3289;11,52881;14;326,2088;False
203;1,48034521672337E+26;1,0201919627342E+25;181,8924;18,85986;14;325,2542;False
204;4,86314465494257E+25;4,7180946001985E+24;125,9208;13,18506;14;327,0768;False
205;1,53608216923423E+25;2,66291389004911E+24;122,9973;19,18945;14;324,7012;False
206;1,7226823994627E+25;3,34445214907127E+24;125,8993;19,41162;14;326,222;False
207;6,5822815901943E+25;8,25101907036021E+24;138,7257;14,41162;14;326,0657;False
208;4,12844773197486E+25;4,36671626828669E+24;122,2266;13,14063;14;326,7665;False
209;2,10872732781816E+25;3,71015473274441E+24;125,7523;17,95508;14;326,7665;False
210;2,49433299308036E+25;3,67242549881055E+24;110,6464;12,78223;14;325,5438;False
211;3,37615053990213E+25;5,34311619364163E+24;157,4949;24,2627;14;326,1061;False
212;1,54411837799779E+25;4,78059320579521E+24;106,5357;14,14502;14;326,1385;False
213;1,01870287943439E+25;3,4938195626377E+24;93,94076;12,62793;14;325,5136;False
214;4,03746654552892E+25;4,75172862235649E+24;124,988;13,83154;14;325,5565;False
215;1,18072259260033E+25;2,26014516216634E+24;97,18579;13,05176;14;330,236;False
216;2,37278739637869E+25;3,21817500475023E+24;137,5226;21,01611;14;329,7372;False
217;8,02245025949373E+25;6,34571876425788E+24;155,9104;17,27051;14;328,4005;False
218;6,42280522186751E+24;1,05306105040194E+24;93,64114;15,11377;14;328,4005;False
219;1,56013314944968E+25;2,30313408491628E+24;113,278;16,27979;14;329,9628;False
220;1,55524614577596E+25;2,68538249889967E+24;96,69733;11,67725;14;331,1083;False
221;5,3458583621105E+24;1,45541304327035E+24;82,62439;12,46338;14;330,2025;False
222;7,86869906877452E+24;2,00992770619526E+24;81,86778;9,579102;13;326,2612;False
223;9,81160757648475E+24;1,46856367004793E+24;82,41388;9,866699;14;330,6331;False
224;1,96655273721886E+25;2,47321503332957E+24;123,4031;17,81006;14;328,4006;False
225;7,87740189675204E+24;1,76673921797554E+24;97,92176;15,36035;14;327,9895;False
226;1,10655353811887E+25;1,6663183167578E+24;95,17349;12,80322;14;330,4982;False
227;1,97116695966459E+25;2,14949324732107E+24;107,4317;13,19775;14;327,4869;False
228;1,95081097757926E+25;2,47632142552481E+24;108,8315;13,67676;14;328,7304;False
229;3,21024121545609E+25;6,00932293739139E+24;123,1061;14,76025;14;329,0338;False
230;1,37110947821853E+25;2,25228611759491E+24;100,669;13,23486;14;328,8622;False
231;9,45846483731991E+24;2,12696060126953E+24;108,4735;17,65137;14;324,8121;False
232;1,0006868668348E+25;2,64714192041934E+24;93,73679;12,71533;14;326,8895;False
233;8,97277128923117E+24;3,03892352272114E+24;78,63398;9,152344;14;327,9762;False
234;2,1753318337236E+25;4,2751113861582E+24;122,6458;16,78223;14;326,132;False
235;7,97434818377067E+24;2,75534529607943E+24;126,3901;26,6748;14;327,931;False
236;9,81438957607537E+24;1,96437306034758E+24;83,27846;10,02148;14;328,7336;False
237;2,02275535472543E+25;4,2729563184238E+24;106,7504;13,04736;14;330,9211;False
238;2,93089871118339E+25;4,51531580215109E+24;137,4872;19,24219;14;327,7534;False
239;8,1895680762609E+24;2,59978330452412E+24;123,0482;24,61816;14;325,1054;False
240;1,2189664977061E+25;2,50573422415668E+24;126,3266;22,53857;14;328,353;False
241;1,3056958249352E+25;4,37090089456432E+24;106,8248;15,27881;14;328,353;False
242;1,98702793138777E+25;5,64567783632144E+24;93,89375;9,875977;14;326,8228;False
243;1,40804470212442E+25;3,56427871942958E+24;140,7299;24,21436;13;322,931;False
244;8,28451000924377E+24;2,51271058866637E+24;80,53141;9,882324;14;326,9288;False
245;2,3002886945731E+25;3,10737202887499E+24;110,992;13,22119;14;324,6711;False
246;2,26593924301775E+25;3,08951269534096E+24;138,7011;21,40283;14;324,6711;False
247;1,63395978624428E+25;2,83041178741853E+24;107,8142;12,8584;13;321,5171;False
248;4,07597383555241E+24;1,57407037223338E+24;84,32889;14,09033;14;322,8346;False
249;1,58622053491872E+25;3,26867333640633E+24;122,3741;18,6958;14;323,9263;False
250;1,98227766420449E+25;4,02153600844744E+24;111,0104;13,93945;14;323,7719;False
251;9,6569967674917E+24;2,41197848158162E+24;82,91235;9,90625;14;326,3177;False
252;3,64548960544796E+25;3,12737436800389E+24;122,9587;13,91309;14;326,3177;False
253;2,82665639100716E+25;3,55690813594258E+24;127,164;14,93555;13;322,7827;False
254;1,52870128105389E+25;3,37308435912135E+24;96,89436;11,69141;14;328,3028;False
255;1,02470279823651E+25;1,57029373650851E+24;111,5292;18,30469;14;326,856;False
256;2,0386130982684E+25;3,25130118834258E+24;140,7088;23,14355;14;326,442;False
257;1,14289189456182E+25;3,27129837736429E+24;94,93074;12,40332;14;326,4125;False
258;1,91834309391942E+25;3,21801781394469E+24;124,6115;16,82422;13;327,6033;False
259;1,47952719585742E+26;1,30702369309079E+25;188,8205;20,62695;14;328,39;False
260;1,00799143161154E+25;2,54404825796476E+24;127,6294;22,68164;13;327,421;False
261;1,30918191368868E+25;2,50090600451602E+24;153,5938;30,57031;13;326,5448;False
262;1,25552621507794E+25;4,092011123201E+24;108,9134;16,2002;14;328,9387;False
263;1,69196707178202E+25;2,52701560158864E+24;110,256;14,7832;14;327,7097;False
264;1,26306839697677E+25;3,29637080735816E+24;109,6055;16,21484;14;325,9693;False
265;1,98911840865992E+25;5,04227232339145E+24;141,7843;23,68945;14;325,6789;False
266;2,83230086410942E+25;4,91301416011504E+24;168,9718;30,17285;14;325,3754;False
267;2,6792602189135E+25;4,22911507903068E+24;129,126;17,65039;14;331,7376;False
268;1,9013085633967E+25;2,99659485589707E+24;124,0415;18,00098;14;324,6132;False
269;1,57034526696889E+25;2,53545681594056E+24;121,4708;18,57422;14;325,4924;False
270;2,46611892860392E+25;2,97611804300075E+24;110,079;12,69531;14;325,4924;False
271;1,88814392919635E+25;3,25543805490537E+24;114,2937;15,35742;14;328,5262;False
272;3,01751793440881E+25;2,70093963779253E+24;124,0339;15,14063;14;325,061;False
273;3,06822388335002E+25;4,69113752201585E+24;145,0359;21,0957;14;326,2874;False
274;2,25235091016445E+25;4,05487243173622E+24;124,7021;17,15918;14;326,0939;False
275;2,60364055859493E+25;4,22988857178993E+24;123,9765;15,98242;14;324,9885;False
276;8,3699708922335E+24;2,0968473327856E+24;79,50166;9,5625;14;326,4163;False
277;9,29449922323849E+24;2,29461981590152E+24;106,852;17,28711;14;326,1955;False
278;5,52705911505644E+25;5,05977433281907E+24;142,9822;16,48926;14;327,9233;False
279;8,22399292888265E+25;5,71674610616447E+24;185,8796;24,75391;14;327,3033;False
280;1,29134944619263E+25;3,45208148752456E+24;100,3541;13,42773;14;328,4333;False
281;1,86690861387945E+25;3,61294346791478E+24;125,3009;18,59082;14;325,6276;False
282;1,24108448972693E+25;3,55284495235636E+24;84,47096;9,40332;14;326,838;False
283;8,92566406947444E+24;1,95616764830565E+24;80,24799;9,568359;14;327,8182;False
284;2,26968300972751E+25;2,44571358931847E+24;108,8209;12,73828;14;324,5668;False
285;3,63929933930542E+25;4,20764404381922E+24;125,7589;14,49512;14;324,1991;False
286;2,28924578181767E+25;3,56398504314287E+24;136,9029;20,6748;14;323,9439;False
287;7,43596831347226E+25;7,66235914516576E+24;154,837;17,31348;14;325,1512;False
288;1,0231993885945E+25;2,16607445467346E+24;82,1322;9,483398;14;325,7162;False
289;1,7132219867645E+25;2,9741310297675E+24;94,63683;10,52246;14;324,4782;False
290;1,26576715563476E+25;2,38216840485578E+24;94,7457;11,82813;14;324,984;False
291;2,58426479037281E+25;3,50066767724272E+24;111,5608;12,92285;14;327,5054;False
292;1,4273216649736E+25;3,80554365933726E+24;110,6645;13,21289;12;324,7035;False
293;3,16621644663408E+25;3,34851166509088E+24;109,7159;11,65625;14;329,652;False
294;1,26638385334757E+25;2,89566360368037E+24;96,31186;12,44141;14;329,5901;False
295;1,60643113360233E+25;5,31422315646244E+24;96,01781;11,31543;14;329,795;False
296;1,11364769472102E+25;2,76842543604111E+24;98,01356;13,5332;14;329,0625;False
297;7,64216959278485E+24;2,26942726491234E+24;79,323;9,888672;14;327,6632;False
298;8,96278237731526E+24;2,5972241744328E+24;95,34692;13,94238;14;330,8558;False
299;7,90719281197033E+24;2,84709041837529E+24;94,01197;14,12207;14;329,4569;False
300;9,54876799062899E+24;2,78470164478333E+24;84,19278;10,37305;14;329,042;False
301;7,13736291199274E+24;2,19333095797302E+24;82,67014;11,40234;14;336,0475;False
302;7,86047873844667E+24;1,61912462316648E+24;81,5977;10,55566;14;332,265;False
303;7,13265610995019E+24;1,32303311180412E+24;81,02329;10,81348;14;333,013;False
304;2,07319659288918E+25;2,9744092907235E+24;95,37299;10,33496;14;335,2442;False
305;1,40704027690961E+25;1,5610457843815E+24;109,2616;15,9248;14;334,5983;False
306;7,25630521193701E+24;1,8123111495327E+24;80,9963;10,74902;14;333,3729;False
307;4,98367614188879E+24;2,29590294515837E+24;94,69957;17,40527;14;333,3729;False
308;1,03816511676935E+25;2,08458884495586E+24;91,44504;12,26465;14;335,8431;False
309;2,69483849428374E+25;4,38600797689324E+24;109,0342;12,33105;14;332,5771;False
310;9,399237530246E+24;2,26714592601245E+24;77,64196;8,981445;14;335,4934;False
311;1,26708183202646E+25;3,12148831132213E+24;94,03488;12,04883;14;335,2077;False
312;1,53322050276765E+25;5,22253257804452E+24;91,76525;10,6582;14;335,3615;False
313;1,22830631481492E+25;3,5016730385659E+24;110,7126;17,23926;14;334,2583;False
314;1,35722034814468E+25;3,2217465744705E+24;94,8213;11,95605;14;335,3191;False
315;1,804818141541E+25;3,73394640797531E+24;99,78677;12,05957;14;337,4066;False
316;7,53829885920956E+24;1,48563489444466E+24;83,87717;11,4541;14;334,3579;False
317;1,00984221650288E+25;2,28739801200668E+24;104,9994;16,73633;14;336,9087;False
318;1,05439144931734E+25;1,82555211227182E+24;94,22177;12,95996;14;334,9944;False
319;7,73149333927577E+24;2,925409851776E+24;80,56212;10,45117;14;335,5231;False
320;2,31448323355352E+25;3,29460034746647E+24;110,5861;13,60547;14;336,0811;False
321;4,45051128143217E+25;6,2662696042723E+24;151,6902;20,85059;14;336,0811;False
322;3,08762639935105E+25;5,95614104941721E+24;129,7078;17,19141;14;336,9558;False
323;1,3066216209034E+25;2,99031019802886E+24;110,802;17,02051;14;336,9558;False
324;4,04710237523405E+24;1,59771172929779E+24;64,43576;8,320313;14;336,69;False
