Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
33;1,23562315820568E+24;1,42335239958298E+23;78,58837;15,67688;13;291,1151;False
34;1,35546228696535E+24;1,91441151413624E+23;71,62424;11,17554;12;289,6377;False
35;2,68295613938081E+24;2,81184751976217E+23;97,70819;16,72198;12;288,6251;False
36;3,52934889034836E+23;6,49320684851661E+22;50,58437;8,795105;12;287,3865;False
37;1,03855367293368E+23;5,62417837295905E+21;36,15825;6,903809;12;289,4518;False
38;8,20896414310726E+22;1,35678283042773E+22;34,35549;6,692993;12;286,4637;False
39;1,62185171813379E+24;1,39848358261911E+23;112,1296;28,11365;12;291,7196;False
40;8,77608028647186E+23;1,0577260519723E+23;85,96787;19,80054;12;289,5554;False
41;2,74849316967666E+23;2,12057747862191E+22;54,88087;13,0354;13;291,5059;False
42;1,15042687070125E+24;1,39337478391644E+23;64,42023;10,33899;13;288,3789;False
43;1,56592652236426E+24;2,97146376157187E+23;80,45334;14,86169;13;288,5179;False
44;1,11974186485614E+24;3,43751996534332E+23;67,47267;11,7019;13;291,6096;False
45;6,97082570649529E+24;5,66621668006815E+23;123,9088;21,49609;13;292,1859;False
46;1,36343517151527E+24;1,55883559508653E+23;80,70881;17,55957;14;292,2539;False
47;5,30419156276122E+23;7,05889449478691E+22;57,03618;11,98022;14;293,2727;False
48;1,65798788096787E+24;2,83335771171426E+23;79,17027;15,45483;14;290,6649;False
49;1,89828223091622E+24;3,46504553842942E+23;82,1124;16,18359;14;295,5429;False
50;1,65019384336635E+24;2,96949438587946E+23;81,44434;16,479;14;290,6688;False
51;1,24908654319092E+24;1,56788079811353E+23;65,71098;11,62476;14;293,269;False
52;9,5640531357067E+23;1,38912305485231E+23;66,26025;13,15759;14;293,262;False
53;7,35900789191296E+23;1,10694193620147E+23;66,87563;14,95935;14;293,7754;False
54;1,53293408824286E+24;2,71550134890655E+23;68,72958;11,81836;14;293,024;False
55;1,58406053647984E+24;2,34626161874362E+23;78,53069;15,48315;14;291,0193;False
56;1,32360735402344E+24;1,54027068462554E+23;82,83613;18,6792;14;290,3328;False
57;5,71497367580016E+24;3,6012281128446E+23;109,7246;19,5343;14;293,1396;False
58;1,65625864282615E+24;3,30257785622254E+23;79,87661;15,89636;14;292,6718;False
59;3,05304595997224E+24;2,9244157997058E+23;77,9903;12,15784;14;298,6346;False
60;2,41036730516691E+24;2,19844466289944E+23;82,59282;15,06824;14;298,1695;False
61;7,88942528277803E+23;1,457052670919E+23;65,71112;14,37964;14;300,5467;False
62;2,70866023609565E+24;2,83231961167105E+23;85,09487;15,27026;14;296,6983;False
63;5,75738216396486E+24;8,40084079239347E+23;93,59431;14,20789;14;300,4445;False
64;1,46625732298213E+24;2,04664984209629E+23;97,9287;27,66162;14;304,1716;False
65;1,67582746775421E+24;2,4450312538163E+23;80,02247;16,65112;14;304,3481;False
66;1,0560963464038E+24;1,71372135661123E+23;78,50301;17,25708;13;299,6985;False
67;1,66874564741217E+24;1,20833323410414E+23;94,60271;24,39111;14;305,9409;False
68;8,33656210933376E+23;1,17562874779061E+23;65,34735;14,08044;14;303,9358;False
69;4,9407840031529E+24;5,66440835841749E+23;82,40622;11,64941;14;304,7392;False
70;2,64051853994812E+24;3,68618295798903E+23;77,28812;13,11133;14;308,7701;False
71;2,91356868687905E+24;5,52768539643654E+23;108,3838;26,3949;14;307,2178;False
72;2,94773234513393E+24;5,77194042264475E+23;81,49741;13,88696;14;304,92;False
73;3,12576244865006E+24;3,66113459179594E+23;65,94991;8,60498;14;304,6131;False
74;1,50240948260208E+24;2,338378320611E+23;76,91832;15,90698;14;303,756;False
75;1,79782155092118E+24;3,53983747796455E+23;78,23683;15,7688;14;310,351;False
76;3,29352722731954E+24;4,10265229873059E+23;77,9104;12,01318;14;303,7012;False
77;7,97697108019365E+24;6,72603179280963E+23;109,3609;17,67847;14;302,6638;False
78;6,71281988816279E+23;1,1127211505633E+23;67,7635;16,7085;14;304,2525;False
79;2,15776148293161E+24;2,78526061377371E+23;67,65122;10,3335;14;301,3007;False
80;3,74517010346084E+24;4,17072660816621E+23;98,73493;17,24463;13;299,8096;False
81;1,46950481463023E+24;2,67304731023362E+23;70,07657;11,7373;13;298,3864;False
82;1,97784289399095E+24;5,43606661011905E+23;79,37894;13,604;13;296,6029;False
83;1,22200009359206E+24;2,37148954308532E+23;62,82361;9,865479;13;296,0986;False
84;6,83998857127281E+23;1,51697485837643E+23;79,36687;21,04565;13;298,2912;False
85;1,79788914094439E+24;3,70969574435804E+23;96,86152;21,86621;13;296,3996;False
86;3,49773643121039E+24;3,1733244989882E+23;109,5437;22,64575;13;304,3349;False
87;1,81687891104676E+24;1,47040811332608E+23;82,39901;13,88452;12;296,5829;False
88;5,45552836291156E+23;1,23770181606627E+23;66,13872;13,85522;12;297,185;False
89;3,07914147353789E+24;3,07624233778113E+23;79,58002;11,57593;13;297,6208;False
90;2,35058933395937E+24;2,53688760736906E+23;78,29315;12,3916;13;297,4964;False
91;9,78968924164548E+23;1,31592311894641E+23;79,74252;17,98462;13;293,7687;False
92;1,45677892470845E+25;8,78498164734285E+23;109,562;12,53711;13;293,4332;False
93;3,23820803591587E+24;2,66458777012019E+23;111,9455;23,45264;13;293,4675;False
94;2,00723143960413E+24;4,73423742204824E+23;84,13554;15,19849;13;294,0865;False
95;1,03867263281568E+25;6,20597253625936E+23;105,1888;13,05542;13;293,5989;False
96;2,46799623068988E+24;5,77863158847974E+23;76,63381;11,33398;13;291,277;False
97;3,59723615113135E+25;2,27448783345752E+24;134,6531;13,7998;13;292,153;False
98;3,0924505111567E+24;5,05956794527527E+23;95,08807;16,42358;13;289,2958;False
99;1,79764270397278E+24;2,60708519744757E+23;82,1302;15,16089;13;295,758;False
100;7,53311013597807E+24;9,23398682922375E+23;111,2824;16,45581;13;290,9264;False
101;6,3877523729022E+24;1,01267401183163E+24;97,68652;14,52759;14;292,7277;False
102;3,4172544397383E+24;4,88743287623659E+23;90,75894;15,97339;14;295,67;False
103;1,55118601740533E+25;1,29240528558535E+24;94,3239;8,856689;13;290,955;False
104;5,84347196563536E+24;6,22101110265139E+23;111,8504;18,34717;13;290,9188;False
105;1,96436235929833E+24;3,34565757150923E+23;71,31719;11,52563;14;290,8434;False
106;2,45979607648836E+24;5,12086440351752E+23;79,77682;12,47852;13;293,414;False
107;9,44148460940006E+23;2,24578018648365E+23;79,22471;18,14331;13;295,8055;False
108;1,52504190819827E+24;2,19181384737658E+23;71,03815;11,49121;13;289,2316;False
109;9,78922086728423E+23;1,26247143872606E+23;82,75164;17,30786;12;288,2512;False
110;2,61548227301483E+24;4,0458776654227E+23;71,21683;8,580078;12;288,9037;False
111;1,7351118444426E+24;2,88299163046872E+23;65,76282;8,391113;12;287,1622;False
112;2,45741154658646E+24;4,8979624593967E+23;96,09126;16,42627;12;284,7347;False
113;9,78182271410436E+23;1,08045999583822E+23;63,37053;9,604004;12;286,3167;False
114;1,15199282633489E+24;1,30007692766193E+23;82,39222;17,33643;13;283,5453;False
115;3,97656865519483E+24;6,61226236094524E+23;105,5582;18,33081;13;284,6943;False
116;2,68131553207976E+24;2,63593146799199E+23;84,15035;11,97461;12;285,6263;False
117;1,38149410161787E+24;2,95759846130771E+23;79,57726;15,24609;13;288,4851;False
118;1,53366345520972E+24;4,62529012660736E+23;94,20857;18,9436;12;284,6201;False
119;1,0937514833202E+24;1,89895537833622E+23;75,44074;13,2749;12;283,8209;False
120;2,06904705545588E+24;2,73178095046157E+23;108,274;22,77832;12;284,09;False
121;1,08770296887665E+24;1,93367226642881E+23;68,14925;11,88086;13;287,2034;False
122;1,17602432217691E+25;8,06166981249001E+23;125,5919;15,62207;12;278,1957;False
123;2,38449041434158E+24;3,68329412545426E+23;110,029;24,19702;13;280,6094;False
124;4,02690059639995E+24;4,4847668054254E+23;93,70701;15,38306;14;285;False
125;1,28963291901049E+24;2,02608924247514E+23;66,12491;9,231201;12;280,0546;False
126;5,35971049781557E+23;6,89452239803592E+22;63,83021;11,80933;12;275,9367;False
127;7,02545473026327E+23;1,62494080098333E+23;63,33158;11,48877;13;276,3186;False
128;2,93752178405876E+24;4,27726329766047E+23;125,5269;27,28735;12;282,9442;False
129;1,94689675142504E+24;2,2144459345304E+23;78,46413;12,63403;13;282,9401;False
130;1,11243767477889E+24;3,03880643602697E+23;66,93348;12,06445;14;281,4337;False
131;1,41158996457412E+24;1,67651260329103E+23;81,81243;15,51563;13;280,2208;False
132;2,08352029159276E+23;5,73979707660122E+22;49,93265;10,15649;12;278,703;False
133;5,16297676490299E+24;3,26451483985235E+23;115,5346;21,92554;14;284,0518;False
134;1,43599385406214E+24;2,4812326559654E+23;63,98531;10,11108;14;286,4226;False
135;1,19606578727579E+25;8,85538218728712E+23;110,6256;14,62891;14;287,4203;False
136;4,55637086224898E+24;7,69602143928904E+23;78,12985;10,00854;14;286,8344;False
137;1,20836304980519E+24;1,61143867926887E+23;77,42892;16,47925;14;287,3642;False
138;2,07748154095321E+24;3,27497269893891E+23;76,77425;12,79053;14;282,5425;False
139;1,50138842649456E+24;2,29049737775037E+23;69,59869;11,87671;14;285,4974;False
140;2,93244547067397E+24;4,67114597064792E+23;82,88231;13,34717;14;285,1445;False
141;2,20982972392267E+24;3,13712849984447E+23;83,46651;15,09961;14;284,5867;False
142;9,97887501364018E+23;2,420392229772E+23;79,01977;14,82056;12;277,3824;False
143;2,00723965416985E+24;1,88956898177629E+23;78,53797;13,79053;14;285,5844;False
144;7,00080973606561E+24;5,42021670300206E+23;94,27702;12,61938;14;285,1596;False
145;1,33948265079631E+24;2,8902558913425E+23;68,13959;11,86206;14;285,5464;False
146;5,80627050333102E+23;8,44231581573782E+22;50,76819;8,703125;14;286,2713;False
147;6,49084646972896E+23;1,56328996927294E+23;52,84076;9,138184;14;287,5962;False
148;2,18948512693719E+24;3,70618822868808E+23;83,00237;15,1499;14;287,4544;False
149;2,24555573493149E+24;3,44495383696941E+23;79,34377;13,58691;14;287,2497;False
150;1,6609389276741E+24;2,87124518286734E+23;66,30284;10,59033;14;292,8491;False
151;7,70446785040147E+23;1,57550646280263E+23;63,8499;13,28076;14;294,2974;False
152;2,40758242327254E+24;4,01437765340269E+23;78,06733;12,48779;14;281,8379;False
153;1,79177087474981E+24;2,85240317797714E+23;79,62014;14,89307;14;286,1534;False
154;1,02152116722936E+24;1,80347158919207E+23;64,94156;11,01025;13;288,2073;False
155;1,4341675975758E+25;8,49671164058017E+23;108,8633;12,12402;13;286,7111;False
156;2,48332172802024E+24;2,77972890306204E+23;80,23365;12,27002;13;287,0076;False
157;1,96207871002808E+24;2,50263440938371E+23;77,91144;13,91162;14;289,8009;False
158;1,33514795416936E+24;3,2996538337694E+23;69,00103;12,43213;14;290,0245;False
159;8,91830439504979E+24;1,32727545456046E+24;123,1741;20,82227;14;289,815;False
160;5,2490953896111E+24;8,35128131230867E+23;111,8113;20,76416;14;289,799;False
161;4,42581201345467E+24;5,12365618304551E+23;108,1036;20,60254;14;289,4111;False
162;2,94409084256163E+24;6,57357176608674E+23;94,11525;18,05859;14;291,8451;False
163;2,51339193847302E+24;4,35163091589528E+23;80,19599;13,52783;14;291,3054;False
164;1,28484526834743E+24;8,63575832330336E+22;81,20725;18,00635;14;289,2318;False
165;1,88778228654339E+24;2,01653683542392E+23;79,74541;14,87646;14;290,061;False
166;1,12484109255583E+24;1,32859384135553E+23;93,27284;25,99463;14;289,2941;False
167;2,16525359921411E+24;4,68523753306469E+23;76,70634;12,90332;14;289,1043;False
168;4,6110839772292E+23;1,05780089933959E+23;55,08757;11,48486;14;288,0149;False
169;1,93136372822385E+24;2,00957450750309E+23;65,28178;9,592773;14;290,9436;False
170;2,49117888807413E+24;3,3047800056993E+23;105,565;24,76074;14;290,4368;False
171;3,58380086860779E+24;3,63256755338977E+23;75,14722;10,30859;14;292,4349;False
172;6,57026388230673E+24;1,09615407612161E+24;85,77258;10,85693;14;292,065;False
173;7,97455167441624E+24;9,04539561404719E+23;92,50106;11,89307;14;292,9159;False
174;4,81502303720001E+24;1,00150228994018E+24;82,58724;11,07666;14;287,8453;False
175;3,41148752637226E+24;6,3615572161816E+23;91,84806;14,73828;13;290,5424;False
176;3,99728521348074E+24;7,59615554471352E+23;95,60369;14,79492;13;285,1994;False
177;3,90712185190409E+24;6,6636000154833E+23;95,11743;15,16943;13;291,9829;False
178;4,12129489166813E+24;6,0969781334036E+23;83,40206;11,03857;13;288,0544;False
179;1,57433377009104E+24;1,8512830457002E+23;86,87612;17,37646;13;286,1271;False
180;3,53368458137011E+25;2,27666320380761E+24;144,2375;14,31348;12;285,2464;False
181;9,67126705341498E+24;9,80822862449964E+23;106,9515;12,29541;12;285,2661;False
182;8,41452626435498E+23;1,41093491292089E+23;65,942;12,39111;13;290,3347;False
183;4,06748055105835E+24;3,75199379222219E+23;92,83974;12,55615;12;284,4814;False
184;4,73903772782626E+24;6,01402390879416E+23;94,88439;12,51367;12;286,464;False
185;2,21253638009296E+25;1,4205127398401E+24;145,2789;17,51807;12;288,7892;False
186;1,6013863526207E+24;2,62869225859097E+23;96,7169;19,82764;12;285,8173;False
187;2,85267425530947E+24;3,80899118035029E+23;97,09991;16,15234;12;289,3126;False
188;1,27800167041127E+24;2,3012452687372E+23;77,75118;13,53076;12;287,3342;False
189;1,2793464092312E+24;1,84214029685295E+23;97,37066;22,12988;12;286,7413;False
190;3,38497984336871E+24;2,90134625522735E+23;77,15019;9,166504;12;287,0365;False
191;1,52462022715796E+24;1,28477152868092E+23;80,24569;13,46875;12;286,2855;False
192;1,80683465889863E+24;2,85497177360829E+23;95,72032;18,39551;12;284,8705;False
193;1,98490914989268E+24;2,37160294030885E+23;82,90207;13,04199;12;286,1895;False
194;6,99526403951326E+23;1,56283292533009E+23;68,20081;14,19287;13;287,4359;False
195;5,06658272728507E+24;6,95485782809898E+23;95,41261;12,31006;12;285,6924;False
196;1,0854393948521E+25;7,42970639080108E+23;125,933;17,95605;13;281,275;False
197;2,81631543450982E+24;2,42794887412694E+23;93,26117;17,28516;14;281,854;False
198;1,29936386473975E+24;2,85714178687407E+23;82,44192;16,43311;13;282,0206;False
199;1,2736455006213E+24;1,78734252780783E+23;77,0173;15,77588;14;284,8446;False
200;1,44640084413866E+24;3,65884873426929E+23;64,09479;10,00635;14;283,6352;False
201;7,6267811171173E+23;1,15701100433511E+23;67,43932;14,54395;14;286,106;False
202;1,67169323535388E+24;2,41690157497015E+23;78,87986;14,99463;14;286,0949;False
203;1,19557275480587E+24;3,55044835008479E+23;79,5593;17,77197;14;289,9705;False
204;2,72751943783763E+24;2,67829878618516E+23;86,2836;15,10547;14;287,1927;False
205;7,16165323871255E+24;6,33303597139203E+23;109,6513;17,36377;14;286,0762;False
206;9,24469935530775E+24;6,77904347566098E+23;128,0937;22,07666;14;286,74;False
207;3,15319045124465E+24;6,14425359565337E+23;110,9594;24,70898;14;286,5266;False
208;7,90889452411113E+23;1,9497467678308E+23;64,33209;13,1748;14;290,8826;False
209;2,50604390855556E+25;1,49014915353253E+24;127,7738;15,05957;14;287,4575;False
210;1,45096381922352E+24;2,26462424623363E+23;94,27353;21,38086;13;284,6064;False
211;5,87198810995753E+23;1,24117546161125E+23;65,37214;14,98584;14;284,3743;False
212;5,14497158976554E+24;3,62200445886814E+23;95,61315;14,75293;14;287,3131;False
213;4,41638399785075E+24;5,98199563980068E+23;95,51593;15,51123;14;285,671;False
214;1,74737561460229E+24;2,86080070400136E+23;81,99753;16,11523;14;287,2159;False
215;3,12064088309622E+24;4,3389004242065E+23;94,80115;17,56299;14;286,8189;False
216;1,44604444727855E+24;1,27180115792934E+23;64,55264;10,25098;14;285,7756;False
217;1,6925353179686E+24;1,59630749899668E+23;75,98528;13,76758;14;286,3926;False
218;3,47270218188973E+24;7,47728337296008E+23;80,00887;11,58984;14;285,0855;False
219;2,53835845365528E+24;2,47838546305163E+23;66,85114;8,959473;14;287,0763;False
220;5,86109033560801E+24;7,32673208412455E+23;82,85168;10,25293;14;285,2797;False
221;1,25181291431894E+24;2,62120194118976E+23;63,73411;10,54248;14;285,7161;False
222;1,082683076588E+24;2,96539429036647E+23;53,06268;7,538086;14;286,5477;False
223;5,72734279416233E+24;4,84552726987666E+23;97,51781;14,75049;14;286,9585;False
224;2,40020286095192E+24;5,3161949849062E+23;68,54339;9,662109;14;287,2904;False
225;4,77698066277325E+24;3,77960469859346E+23;96,75554;15,60449;14;287,7724;False
226;5,45161124004206E+24;4,81273549438786E+23;93,95255;13,99609;14;289,1294;False
227;1,51811486756821E+24;2,9339595110607E+23;67,98279;11,44385;14;289,9644;False
228;1,4598943491982E+24;2,90872575484281E+23;67,73128;11,29883;14;285,0545;False
229;3,29180706843466E+24;3,27857312128201E+23;112,54;25,10791;14;287,0217;False
230;5,48090812839563E+24;4,99143465556264E+23;106,6601;18,43848;14;290,0398;False
231;4,49100511285417E+24;4,24167176402016E+23;90,46154;13,86084;14;288,4687;False
232;1,1940180401569E+24;2,55147606727166E+23;69,60754;13,13818;14;288,0756;False
233;2,57519371926672E+24;4,9343537132605E+23;81,03909;12,30078;13;285,7548;False
234;4,25969389492415E+24;7,73487135100568E+23;97,33553;16,73047;14;290,7878;False
235;1,85372210299355E+24;4,03012119509658E+23;66,77831;10,31836;14;293,0832;False
236;3,05775391493631E+24;7,10265311216744E+23;84,60703;14,26709;14;294,6798;False
237;8,49097432759763E+23;1,84169390616411E+23;66,59148;13,9624;14;293,4116;False
238;3,13796122285992E+24;4,9217347010911E+23;86,46593;14,52197;14;289,8433;False
239;1,19066411944241E+24;3,62705117267148E+23;80,74217;18,45508;14;290,7246;False
240;4,3847386083923E+24;6,74024163021734E+23;105,6124;17,7417;13;285,7548;False
241;2,14656430927887E+24;3,01576293440772E+23;75,88586;12,78027;14;291,6794;False
242;1,89431978382008E+24;2,38378762817061E+23;82,82184;16,03564;14;288,4823;False
243;2,33923910997689E+24;3,82891464839142E+23;83,81234;15,28418;14;290,8062;False
244;1,87174166082676E+25;1,51139368053933E+24;111,5437;12,82275;14;292,158;False
245;1,59812978171575E+24;1,84190596995528E+23;82,60165;17,32422;14;292,1196;False
246;2,84069050096021E+24;1,82174389690654E+23;95,35009;17,00439;13;288,1888;False
247;1,76376007033464E+24;3,00782951438566E+23;66,8154;9,569824;13;290,4362;False
248;1,55231541931125E+24;2,47693955775175E+23;80,22164;14,95947;13;290,8173;False
249;6,52173453387407E+24;7,47935319915528E+23;109,1462;16,74707;13;291,9229;False
250;2,30435646104869E+24;3,37204223528253E+23;83,51924;15,33154;14;291,9928;False
251;3,41106555710157E+24;4,59988665126881E+23;98,98394;19,06299;14;292,351;False
252;3,83136683860089E+24;6,50696677387412E+23;94,76508;16,63818;14;293,5716;False
253;3,02210932900875E+24;7,04713988021933E+23;98,12722;19,75342;14;293,9117;False
254;4,69816666048795E+24;5,57973607287929E+23;93,77149;13,64355;13;290,8399;False
255;3,74762063811888E+24;7,66214199298641E+23;96,2129;15,73438;13;290,898;False
256;3,69861866392692E+23;7,23829206139715E+22;46,90025;8,182129;13;291,4593;False
257;1,14853283684197E+24;2,6075049458201E+23;79,47785;16,65332;13;292,6339;False
258;5,55798993817785E+23;1,25885146879047E+23;53,79848;9,466309;13;293,1619;False
259;2,00132660800309E+24;3,07601414099429E+23;94,62274;19,32764;13;289,5963;False
260;1,76467635470042E+24;4,77378224641048E+23;77,8504;14,56006;14;291,1427;False
261;6,92638922940399E+23;1,83204223252981E+23;67,53689;14,18896;13;291,5897;False
262;4,90625227470767E+24;3,5780442093883E+23;95,35114;13,90576;13;290,7744;False
263;2,57286625897929E+24;2,67714602260999E+23;92,81435;17,11914;13;294,7332;False
264;2,17576031700078E+24;3,17936116482575E+23;79,4843;12,86523;13;291,1555;False
265;1,65348139903674E+24;3,0114294176766E+23;87,53806;17,80566;13;292,7108;False
266;1,43734608687185E+24;2,04439744936109E+23;79,19854;15,16748;13;293,6213;False
267;1,25719287840499E+24;2,37736363380579E+23;83,589;19,76807;14;293,9761;False
268;6,53154603999346E+23;1,33034849487676E+23;62,1868;12,05664;13;290,4658;False
269;3,3192212359712E+24;4,102059338162E+23;92,10756;14,97559;13;290,3571;False
270;2,50338083281814E+24;5,30392559752742E+23;92,34123;16,99072;13;292,9529;False
271;1,51314548765298E+24;2,513169944136E+23;80,12553;15,0459;13;290,3936;False
272;1,84325962856961E+24;2,52932339390243E+23;80,57832;14,00049;13;288,766;False
273;9,51732162424528E+23;1,94822547291376E+23;66,22119;11,84668;13;288,9693;False
274;3,31019645466352E+24;3,71064467937015E+23;108,9275;24,01807;14;294,2484;False
275;2,42939641871564E+24;2,68980546434722E+23;123,9404;33,31201;13;294,5618;False
276;1,46851690501597E+24;1,84089158749604E+23;94,58862;22,30859;13;293,9964;False
277;1,96303332903389E+24;2,30277525859977E+23;92,04798;18,19775;13;287,8527;False
278;1,34366300005682E+24;1,90602611554389E+23;84,12502;18,05518;13;297,1392;False
279;2,11725762109252E+24;3,6568221833736E+23;79,65589;12,96387;13;289,2614;False
280;2,75618250759404E+24;4,10209716931311E+23;122,637;33,43994;14;291,5935;False
281;1,95264464158626E+24;3,79582913595678E+23;110,8192;30,74219;14;291,5762;False
282;1,76303185628929E+24;2,8218307857924E+23;82,85278;15,17188;13;289,3142;False
283;2,87325314756197E+23;6,77686530832018E+22;49,86425;10,30078;13;290,4564;False
284;1,71069037290164E+24;2,07315199666315E+23;97,29404;23,97461;14;289,2966;False
285;7,85077286876014E+23;1,61398128794211E+23;71,02876;14,78271;13;286,8345;False
286;3,09086178532335E+24;4,94372248689708E+23;81,34016;12,74756;14;288,8362;False
287;2,65818933182043E+23;4,04961407424675E+22;48,77677;9,921875;13;285,6497;False
288;1,49343571807097E+24;1,72068233693136E+23;82,34499;16,05127;13;290,2967;False
289;7,17093396859426E+23;1,22608432414938E+23;77,0463;18,42969;13;287,486;False
290;6,19197751039348E+23;7,70546082438579E+22;51,3751;8,182617;13;292,2117;False
291;6,85038922028105E+24;5,93206697024764E+23;137,4945;26,95996;13;290,2994;False
292;2,09805729870036E+24;3,15490447907347E+23;92,6955;18,2915;13;291,7947;False
293;2,51454831874214E+24;2,92137859675555E+23;110,8496;25,27393;13;291,9968;False
294;2,15444899533369E+24;2,65150796639197E+23;96,08903;19,2793;13;287,9579;False
295;1,7060112409752E+24;1,75075277602155E+23;77,70578;13,43652;13;290,6211;False
296;2,72441952014212E+24;4,98950500531115E+23;79,51937;11,68945;13;288,5771;False
297;1,31066321606084E+24;1,67863454461461E+23;92,15826;21,55957;13;288,6204;False
298;8,36396128889074E+23;1,60586089648343E+23;62,32549;12,11914;14;292,9632;False
299;1,56590043751522E+24;1,78660027127589E+23;94,03537;23,0459;14;289,3605;False
300;2,54469462201422E+24;4,63682843153055E+23;82,08894;14,09668;14;290,1595;False
301;3,91318910132208E+24;6,59583485824608E+23;98,69674;17,5332;14;286,717;False
302;3,64703140737607E+24;4,20572375935383E+23;99,54721;17,06836;13;290,1386;False
303;5,20018903584643E+24;7,7710275317595E+23;90,64616;13,18652;14;288,95;False
304;8,71598137074047E+23;2,72557986177791E+23;76,81538;18,61719;14;288,7869;False
305;4,48748726111324E+24;6,37710269402943E+23;122,5481;27,5791;14;294,3418;False
306;5,79823420809835E+24;8,80532629596004E+23;92,05987;13,46973;14;296,5168;False
307;3,49474575282744E+24;7,50958758982204E+23;95,56655;17,65723;14;294,7953;False
308;1,34617074844453E+25;1,23553072322268E+24;138,3651;23,63477;14;298,5934;False
309;1,10844340704922E+25;9,3259938423321E+23;92,31483;10,69141;14;298,429;False
310;4,2312706328407E+24;6,81589949641284E+23;96,93294;15,71484;13;298,4189;False
311;1,22680330869544E+24;2,69918082523246E+23;79,91594;16,75195;13;297,5967;False
312;1,27130290823913E+24;1,68550763691394E+23;66,422;10,8584;13;293,7789;False
313;1,7648748013144E+24;2,93210860683584E+23;81,70072;15,12012;13;296,1317;False
314;2,18154164188564E+24;3,57959371106796E+23;80,67501;14,99805;14;300,0065;False
315;1,93299727388069E+24;2,5336931103109E+23;71,79327;11,07227;13;297,2185;False
316;3,85479939172127E+24;6,04184530799103E+23;96,7292;16,18066;13;297,8019;False
317;7,83182892728757E+23;1,95701392934159E+23;69,15696;15,89941;14;296,5942;False
318;2,20861238292899E+24;4,15134109958966E+23;81,89725;15,2373;14;296,9442;False
319;2,61088903374047E+24;3,21368646505622E+23;69,16959;9,897461;14;296,651;False
320;1,55848816104691E+24;2,51214925869457E+23;66,38071;10,98145;14;295,1391;False
321;2,6925562285193E+24;5,08117217210662E+23;83,49937;14,55176;14;294,3548;False
322;1,41374304548398E+24;3,00372902544491E+23;65,4589;11,0293;14;294,3143;False
323;2,08157614167682E+24;3,66408606750467E+23;80,11841;14,91406;14;297,7321;False
